count: 00077	high: 0.6794	 avg: 0.3875	   word: gravity
count: 00001	high: 0.6114	 avg: 0.6114	   word: small perturbations
count: 00001	high: 0.6308	 avg: 0.6308	   word: detectable corrections
count: 00001	high: 0.6475	 avg: 0.6475	   word: inflationary epoch
count: 00001	high: 0.9361	 avg: 0.9361	   word: stable constant curvature
count: 00001	high: 0.5017	 avg: 0.5017	   word: Minimal
count: 00001	high: 0.9133	 avg: 0.9133	   word: alternative derivation
count: 00001	high: 0.9431	 avg: 0.9431	   word: order formalism
count: 00001	high: 0.2009	 avg: 0.2009	   word: subtleties
count: 00001	high: 0.2151	 avg: 0.2151	   word: Maggiore
count: 00001	high: 0.2639	 avg: 0.2639	   word: modes
count: 00001	high: 0.4038	 avg: 0.4038	   word: late-time behaviour
count: 00001	high: 0.4044	 avg: 0.4044	   word: FLRW solution
count: 00001	high: 0.4086	 avg: 0.4086	   word: analytic solution
count: 00001	high: 0.4162	 avg: 0.4162	   word: numerical studies
count: 00001	high: 0.4337	 avg: 0.4337	   word: Hubble friction
count: 00001	high: 0.4538	 avg: 0.4538	   word: dynamical fields
count: 00001	high: 0.5634	 avg: 0.5634	   word: classical stability
count: 00001	high: 0.7640	 avg: 0.7640	   word: non-local field theory
count: 00001	high: 0.8510	 avg: 0.8510	   word: destabilizing Minkowski space-time
count: 00001	high: 0.9955	 avg: 0.9955	   word: scalar ghost perturbations
count: 00001	high: 0.4324	 avg: 0.4324	   word: control
count: 00001	high: 0.4442	 avg: 0.4442	   word: correspond
count: 00001	high: 0.5600	 avg: 0.5600	   word: phantom energy
count: 00001	high: 0.5685	 avg: 0.5685	   word: additional motivation
count: 00001	high: 0.5686	 avg: 0.5686	   word: final topic
count: 00001	high: 0.5716	 avg: 0.5716	   word: main reason
count: 00001	high: 0.5799	 avg: 0.5799	   word: possible unification
count: 00001	high: 0.5894	 avg: 0.5894	   word: convenient parameter
count: 00001	high: 0.5952	 avg: 0.5952	   word: cosmological setting
count: 00001	high: 0.5973	 avg: 0.5973	   word: tangential velocity
count: 00001	high: 0.6041	 avg: 0.6041	   word: theoretical construction
count: 00001	high: 0.6070	 avg: 0.6070	   word: wormhole structure
count: 00001	high: 0.6541	 avg: 0.6541	   word: traversable wormholes
count: 00001	high: 0.7338	 avg: 0.7338	   word: exactly solvable models
count: 00001	high: 0.7530	 avg: 0.7530	   word: closely related shape
count: 00001	high: 0.7833	 avg: 0.7833	   word: linear barotropic equation
count: 00001	high: 0.9086	 avg: 0.9086	   word: redshift function
count: 00001	high: 0.2644	 avg: 0.2644	   word: N_
count: 00001	high: 0.3340	 avg: 0.3340	   word: Lanczos-Lovelock gravity
count: 00001	high: 0.3484	 avg: 0.3484	   word: holographic equipartition
count: 00001	high: 0.3553	 avg: 0.3553	   word: Lanczos-Lovelock models
count: 00001	high: 0.3562	 avg: 0.3562	   word: dynamical equation
count: 00001	high: 0.3710	 avg: 0.3710	   word: natural fashion
count: 00001	high: 0.3927	 avg: 0.3927	   word: thermodynamic interpretation
count: 00001	high: 0.6475	 avg: 0.6475	   word: evolution vector field
count: 00001	high: 0.6724	 avg: 0.6724	   word: local Rindler observers
count: 00001	high: 0.6828	 avg: 0.6828	   word: Komar energy density
count: 00001	high: 0.7387	 avg: 0.7387	   word: heat content
count: 00001	high: 0.7419	 avg: 0.7419	   word: boundary surface
count: 00001	high: 0.7504	 avg: 0.7504	   word: suitably defined surface
count: 00001	high: 0.9083	 avg: 0.9083	   word: Noether charge
count: 00001	high: 0.9807	 avg: 0.9807	   word: bulk region
count: 00001	high: 0.9990	 avg: 0.9990	   word: time evolution
count: 00001	high: 0.2841	 avg: 0.2841	   word: Gauss-Bonnet term
count: 00001	high: 0.3185	 avg: 0.3185	   word: -dimensional spacetime
count: 00001	high: 0.3189	 avg: 0.3189	   word: thermodynamic stability
count: 00001	high: 0.3196	 avg: 0.3196	   word: natural extension
count: 00001	high: 0.3232	 avg: 0.3232	   word: Einstein theory
count: 00001	high: 0.3325	 avg: 0.3325	   word: higher dimensions
count: 00001	high: 0.3493	 avg: 0.3493	   word: orders correspond
count: 00001	high: 0.4048	 avg: 0.4048	   word: Lovelock theory
count: 00001	high: 0.4682	 avg: 0.4682	   word: exact black hole
count: 00001	high: 0.5178	 avg: 0.5178	   word: higher-dimensional general relativity
count: 00001	high: 0.5851	 avg: 0.5851	   word: third-order Lovelock gravities
count: 00001	high: 0.7939	 avg: 0.7939	   word: background string cloud
count: 00001	high: 0.2015	 avg: 0.2015	   word: inertia
count: 00001	high: 0.3602	 avg: 0.3602	   word: strains
count: 00001	high: 0.4602	 avg: 0.4602	   word: space stations
count: 00001	high: 0.4644	 avg: 0.4644	   word: observer-dependent form
count: 00001	high: 0.4937	 avg: 0.4937	   word: transport law
count: 00001	high: 0.5056	 avg: 0.5056	   word: celebrated idea
count: 00001	high: 0.5395	 avg: 0.5395	   word: spatial triad
count: 00001	high: 0.5444	 avg: 0.5444	   word: correct definition
count: 00001	high: 0.5480	 avg: 0.5480	   word: geometric properties
count: 00001	high: 0.5545	 avg: 0.5545	   word: special congruences
count: 00001	high: 0.5582	 avg: 0.5582	   word: geodesic deviation
count: 00001	high: 0.5672	 avg: 0.5672	   word: familiar spacetimes
count: 00001	high: 0.5952	 avg: 0.5952	   word: fiducial observer
count: 00001	high: 0.6401	 avg: 0.6401	   word: relative accelerations
count: 00001	high: 0.6783	 avg: 0.6783	   word: free-falling particles
count: 00001	high: 0.7417	 avg: 0.7417	   word: accelerated particles
count: 00001	high: 0.7974	 avg: 0.7974	   word: interesting gravitational situations
count: 00001	high: 0.8470	 avg: 0.8470	   word: general relativistic tests
count: 00001	high: 0.9175	 avg: 0.9175	   word: relativistic gravity gradiometer
count: 00001	high: 0.3253	 avg: 0.3253	   word: properties
count: 00001	high: 0.3327	 avg: 0.3327	   word: notions
count: 00001	high: 0.3445	 avg: 0.3445	   word: Weyl
count: 00001	high: 0.3545	 avg: 0.3545	   word: interpretation
count: 00001	high: 0.4372	 avg: 0.4372	   word: bulk physics
count: 00001	high: 0.4406	 avg: 0.4406	   word: classical case
count: 00001	high: 0.4479	 avg: 0.4479	   word: principles derivation
count: 00001	high: 0.4482	 avg: 0.4482	   word: complicated situations
count: 00001	high: 0.4541	 avg: 0.4541	   word: new frameworks
count: 00001	high: 0.4618	 avg: 0.4618	   word: certain sense
count: 00001	high: 0.4630	 avg: 0.4630	   word: alternative formulation
count: 00001	high: 0.4695	 avg: 0.4695	   word: physical implications
count: 00001	high: 0.4721	 avg: 0.4721	   word: hypersurface deformations
count: 00001	high: 0.4789	 avg: 0.4789	   word: boundary CFTs
count: 00001	high: 0.4872	 avg: 0.4872	   word: Shape Observers
count: 00001	high: 0.4907	 avg: 0.4907	   word: Shape Observer
count: 00001	high: 0.5218	 avg: 0.5218	   word: traditional notion
count: 00001	high: 0.5653	 avg: 0.5653	   word: spacetime diffeomorphisms
count: 00001	high: 0.5908	 avg: 0.5908	   word: classical holographic correspondence
count: 00001	high: 0.5998	 avg: 0.5998	   word: inertial reference frame
count: 00001	high: 0.6018	 avg: 0.6018	   word: classical General Relativity
count: 00001	high: 0.6077	 avg: 0.6077	   word: maximally symmetric spacetimes
count: 00001	high: 0.6104	 avg: 0.6104	   word: central theoretical construct
count: 00001	high: 0.6278	 avg: 0.6278	   word: Shape Dynamics
count: 00001	high: 0.6411	 avg: 0.6411	   word: holographic gauge/gravity dualities
count: 00001	high: 0.6419	 avg: 0.6419	   word: asymptotic conformal boundaries
count: 00001	high: 0.6725	 avg: 0.6725	   word: conformal reference frame
count: 00001	high: 0.6834	 avg: 0.6834	   word: bulk spacetime diffeomorphism
count: 00001	high: 0.7342	 avg: 0.7342	   word: conformal invariance manifest
count: 00001	high: 0.8671	 avg: 0.8671	   word: reference frame
count: 00001	high: 0.3948	 avg: 0.3948	   word: Galactic
count: 00001	high: 0.4401	 avg: 0.4401	   word: magnifications
count: 00001	high: 0.6318	 avg: 0.6318	   word: observational aspects
count: 00001	high: 0.6360	 avg: 0.6360	   word: Reissner-Norstrom spacetime
count: 00001	high: 0.7136	 avg: 0.7136	   word: gravitational lenses
count: 00001	high: 0.8266	 avg: 0.8266	   word: deflection angle
count: 00001	high: 0.8626	 avg: 0.8626	   word: supermassive black hole
count: 00001	high: 0.9841	 avg: 0.9841	   word: strong deflection limit
count: 00001	high: 0.3966	 avg: 0.3966	   word: change
count: 00001	high: 0.6146	 avg: 0.6146	   word: formal terms
count: 00001	high: 0.6268	 avg: 0.6268	   word: popular view
count: 00001	high: 0.6442	 avg: 0.6442	   word: temporal succession
count: 00001	high: 0.6453	 avg: 0.6453	   word: substantive sense
count: 00001	high: 0.6786	 avg: 0.6786	   word: relative variation
count: 00001	high: 0.6891	 avg: 0.6891	   word: strong sense
count: 00001	high: 0.7089	 avg: 0.7089	   word: general covariance
count: 00001	high: 0.8823	 avg: 0.8823	   word: physical degree
count: 00001	high: 0.9022	 avg: 0.9022	   word: genuinely dynamical theory
count: 00001	high: 0.2470	 avg: 0.2470	   word: Bianchi-III
count: 00001	high: 0.2471	 avg: 0.2471	   word: Bianchi-I
count: 00001	high: 0.2527	 avg: 0.2527	   word: search
count: 00001	high: 0.4476	 avg: 0.4476	   word: Kantowski-Sachs models
count: 00001	high: 0.4785	 avg: 0.4785	   word: non-diagonal tetrads
count: 00001	high: 0.4925	 avg: 0.4925	   word: important result
count: 00001	high: 0.4964	 avg: 0.4964	   word: correspondent solutions
count: 00001	high: 0.5116	 avg: 0.5116	   word: tele-parallel theory
count: 00001	high: 0.9349	 avg: 0.9349	   word: cosmological anisotropic models
count: 00001	high: 0.3911	 avg: 0.3911	   word: \mu\nu
count: 00001	high: 0.4032	 avg: 0.4032	   word: forces
count: 00001	high: 0.6560	 avg: 0.6560	   word: classical field
count: 00001	high: 0.7231	 avg: 0.7231	   word: unified theory
count: 00001	high: 0.8283	 avg: 0.8283	   word: projective invariance
count: 00001	high: 0.9836	 avg: 0.9836	   word: affine non-symmetric connection
count: 00001	high: 0.3485	 avg: 0.3485	   word: Incorporation
count: 00001	high: 0.3538	 avg: 0.3538	   word: excess
count: 00001	high: 0.3593	 avg: 0.3593	   word: scaling
count: 00001	high: 0.3880	 avg: 0.3880	   word: Sciama
count: 00001	high: 0.5509	 avg: 0.5509	   word: cosmological term
count: 00001	high: 0.5669	 avg: 0.5669	   word: additional assumption
count: 00001	high: 0.5689	 avg: 0.5689	   word: magnetic moments
count: 00001	high: 0.5719	 avg: 0.5719	   word: linear acceleration
count: 00001	high: 0.5803	 avg: 0.5803	   word: electrogravity unification
count: 00001	high: 0.5826	 avg: 0.5826	   word: Machian universe
count: 00001	high: 0.5872	 avg: 0.5872	   word: unified electrogravity
count: 00001	high: 0.5897	 avg: 0.5897	   word: early phase
count: 00001	high: 0.5929	 avg: 0.5929	   word: gravitational lensing
count: 00001	high: 0.6143	 avg: 0.6143	   word: Wesson relation
count: 00001	high: 0.6169	 avg: 0.6169	   word: analogous relation
count: 00001	high: 0.6232	 avg: 0.6232	   word: phenomenological consequences
count: 00001	high: 0.6732	 avg: 0.6732	   word: angular momenta
count: 00001	high: 0.7327	 avg: 0.7327	   word: flat expanding universe
count: 00001	high: 0.7455	 avg: 0.7455	   word: dark matter haloes
count: 00001	high: 0.7456	 avg: 0.7456	   word: single free parameter
count: 00001	high: 0.7721	 avg: 0.7721	   word: weak field limit
count: 00001	high: 0.7739	 avg: 0.7739	   word: associated electric fields
count: 00001	high: 0.7912	 avg: 0.7912	   word: empirical Schuster-Blackett law
count: 00001	high: 0.7912	 avg: 0.7912	   word: new post-Newtonian dynamics
count: 00001	high: 0.8341	 avg: 0.8341	   word: electrical charge density
count: 00001	high: 0.8413	 avg: 0.8413	   word: Strong Equivalence Principle
count: 00001	high: 0.8511	 avg: 0.8511	   word: WMAP data
count: 00001	high: 0.8751	 avg: 0.8751	   word: neutral massive bodies
count: 00001	high: 0.8850	 avg: 0.8850	   word: neutral astronomical bodies
count: 00001	high: 0.4267	 avg: 0.4267	   word: Vallisneri
count: 00001	high: 0.4267	 avg: 0.4267	   word: al.
count: 00001	high: 0.4272	 avg: 0.4272	   word: TIGER
count: 00001	high: 0.4273	 avg: 0.4273	   word: tests
count: 00001	high: 0.4303	 avg: 0.4303	   word: Cornish
count: 00001	high: 0.4303	 avg: 0.4303	   word: operations
count: 00001	high: 0.4304	 avg: 0.4304	   word: generation
count: 00001	high: 0.5444	 avg: 0.5444	   word: good accuracy
count: 00001	high: 0.5445	 avg: 0.5445	   word: lalinference library
count: 00001	high: 0.5529	 avg: 0.5529	   word: exact results
count: 00001	high: 0.5539	 avg: 0.5539	   word: easy-to-compute quantities
count: 00001	high: 0.5603	 avg: 0.5603	   word: additional parameter
count: 00001	high: 0.5630	 avg: 0.5630	   word: analysis pipelines
count: 00001	high: 0.5674	 avg: 0.5674	   word: particular deviation
count: 00001	high: 0.5828	 avg: 0.5828	   word: possible waveforms
count: 00001	high: 0.5931	 avg: 0.5931	   word: frequency-domain waveforms
count: 00001	high: 0.6030	 avg: 0.6030	   word: fitting factors
count: 00001	high: 0.6335	 avg: 0.6335	   word: approximate formula
count: 00001	high: 0.6388	 avg: 0.6388	   word: approximate calculation
count: 00001	high: 0.6458	 avg: 0.6458	   word: Gravitational-wave signatures
count: 00001	high: 0.6628	 avg: 0.6628	   word: gravitational-wave detectors
count: 00001	high: 0.6710	 avg: 0.6710	   word: correct scaling
count: 00001	high: 0.6847	 avg: 0.6847	   word: exact numerical calculation
count: 00001	high: 0.6962	 avg: 0.6962	   word: compact binary coalescences
count: 00001	high: 0.6994	 avg: 0.6994	   word: strong-field dynamical predictions
count: 00001	high: 0.7119	 avg: 0.7119	   word: Computationally expensive data
count: 00001	high: 0.7508	 avg: 0.7508	   word: general-relativity gravitational-wave model
count: 00001	high: 0.7631	 avg: 0.7631	   word: signal-to-noise ratio
count: 00001	high: 0.8212	 avg: 0.8212	   word: fitting factor value
count: 00001	high: 0.8948	 avg: 0.8948	   word: approximate scheme
count: 00001	high: 0.9264	 avg: 0.9264	   word: fitting factor
count: 00001	high: 0.3868	 avg: 0.3868	   word: current satellite
count: 00001	high: 0.4533	 avg: 0.4533	   word: gravito-magnetic field
count: 00001	high: 0.5139	 avg: 0.5139	   word: GRAVITY PROBE
count: 00001	high: 0.5223	 avg: 0.5223	   word: Horava-Lifshitz corrections
count: 00001	high: 0.6193	 avg: 0.6193	   word: post-newtonian paradigm
count: 00001	high: 0.8188	 avg: 0.8188	   word: Horava-Lifshitz parameter space
count: 00001	high: 0.8991	 avg: 0.8991	   word: recent LARES mission
count: 00001	high: 0.9011	 avg: 0.9011	   word: slow motion limit
count: 00001	high: 0.9196	 avg: 0.9196	   word: forthcoming terrestrial project
count: 00001	high: 0.9311	 avg: 0.9311	   word: terrestrial experiments data
count: 00001	high: 0.4599	 avg: 0.4599	   word: regularization
count: 00001	high: 0.5512	 avg: 0.5512	   word: preinflationary state
count: 00001	high: 0.5609	 avg: 0.5609	   word: turning point
count: 00001	high: 0.5611	 avg: 0.5611	   word: present observations
count: 00001	high: 0.5639	 avg: 0.5639	   word: vacuum state
count: 00001	high: 0.5653	 avg: 0.5653	   word: late-time cosmology
count: 00001	high: 0.6140	 avg: 0.6140	   word: primordial bounce
count: 00001	high: 0.6199	 avg: 0.6199	   word: isotropic Universe
count: 00001	high: 0.6251	 avg: 0.6251	   word: super-Hamiltonian eigenvalue
count: 00001	high: 0.6836	 avg: 0.6836	   word: cosmological implementation
count: 00001	high: 0.6916	 avg: 0.6916	   word: polymer quantum approach
count: 00001	high: 0.6999	 avg: 0.6999	   word: Universe scale factor
count: 00001	high: 0.7054	 avg: 0.7054	   word: proper classical limit
count: 00001	high: 0.7122	 avg: 0.7122	   word: nonsingular quantum behavior
count: 00001	high: 0.7252	 avg: 0.7252	   word: positive emerging dust
count: 00001	high: 0.7288	 avg: 0.7288	   word: high occupation number
count: 00001	high: 0.7375	 avg: 0.7375	   word: Universe deSitter phase
count: 00001	high: 0.7434	 avg: 0.7434	   word: ground state eigenvalue
count: 00001	high: 0.7534	 avg: 0.7534	   word: evolutionary quantum gravity
count: 00001	high: 0.9194	 avg: 0.9194	   word: dust energy density
count: 00001	high: 0.3644	 avg: 0.3644	   word: wormholes
count: 00001	high: 0.4181	 avg: 0.4181	   word: phantom case
count: 00001	high: 0.4214	 avg: 0.4214	   word: +\eta G^
count: 00001	high: 0.4538	 avg: 0.4538	   word: Rinaldi approach
count: 00001	high: 0.4686	 avg: 0.4686	   word: coordinate singularity
count: 00001	high: 0.4718	 avg: 0.4718	   word: second-order equations
count: 00001	high: 0.5421	 avg: 0.5421	   word: curvature invariants
count: 00001	high: 0.6441	 avg: 0.6441	   word: anti-de Sitter spacetimes
count: 00001	high: 0.6813	 avg: 0.6813	   word: general Horndeski lagrangian
count: 00001	high: 0.9268	 avg: 0.9268	   word: nonminimal kinetic coupling
count: 00001	high: 0.3625	 avg: 0.3625	   word: frequency
count: 00001	high: 0.6063	 avg: 0.6063	   word: absolute value
count: 00001	high: 0.7926	 avg: 0.7926	   word: electromagnetic perturbations
count: 00001	high: 0.8411	 avg: 0.8411	   word: order WKB method
count: 00001	high: 0.9128	 avg: 0.9128	   word: quasinormal modes increases
count: 00001	high: 0.3510	 avg: 0.3510	   word: Ehrenfest
count: 00001	high: 0.3550	 avg: 0.3550	   word: heat capacity
count: 00001	high: 0.3844	 avg: 0.3844	   word: standard thermodynamics
count: 00001	high: 0.6422	 avg: 0.6422	   word: arbitrary space time
count: 00001	high: 0.4312	 avg: 0.4312	   word: strong-field
count: 00001	high: 0.4330	 avg: 0.4330	   word: detectors
count: 00001	high: 0.4417	 avg: 0.4417	   word: eLISA
count: 00001	high: 0.4451	 avg: 0.4451	   word: systems
count: 00001	high: 0.4524	 avg: 0.4524	   word: GWs
count: 00001	high: 0.6004	 avg: 0.6004	   word: Advanced LIGO
count: 00001	high: 0.6286	 avg: 0.6286	   word: gravitational waveforms
count: 00001	high: 0.6363	 avg: 0.6363	   word: dynamical regime
count: 00001	high: 0.6726	 avg: 0.6726	   word: scalar-tensor case
count: 00001	high: 0.6793	 avg: 0.6793	   word: black hole-neutron star
count: 00001	high: 0.6860	 avg: 0.6860	   word: binary black hole
count: 00001	high: 0.7034	 avg: 0.7034	   word: reasonably small number
count: 00001	high: 0.7112	 avg: 0.7112	   word: particularly interesting alternative
count: 00001	high: 0.8057	 avg: 0.8057	   word: standard GR method
count: 00001	high: 0.2166	 avg: 0.2166	   word: regulator
count: 00001	high: 0.2183	 avg: 0.2183	   word: accordance
count: 00001	high: 0.4717	 avg: 0.4717	   word: odinger wavefunctionals
count: 00001	high: 0.5494	 avg: 0.5494	   word: minimum uncertainty
count: 00001	high: 0.5858	 avg: 0.5858	   word: dimensional gravity
count: 00001	high: 0.5931	 avg: 0.5931	   word: Yamabe construction
count: 00001	high: 0.6505	 avg: 0.6505	   word: Exact solutions
count: 00001	high: 0.7977	 avg: 0.7977	   word: physical field degrees
count: 00001	high: 0.8598	 avg: 0.8598	   word: local gauge invariance
count: 00001	high: 0.9351	 avg: 0.9351	   word: exact 3-dimensional diffeomorphism
count: 00001	high: 0.9888	 avg: 0.9888	   word: spatial scalar curvature
count: 00001	high: 0.3240	 avg: 0.3240	   word: gamma-law
count: 00001	high: 0.3241	 avg: 0.3241	   word: =R+2f
count: 00001	high: 0.3258	 avg: 0.3258	   word: element
count: 00001	high: 0.3386	 avg: 0.3386	   word: redshift
count: 00001	high: 0.4306	 avg: 0.4306	   word: lookback time
count: 00001	high: 0.4315	 avg: 0.4315	   word: proper distance
count: 00001	high: 0.4382	 avg: 0.4382	   word: pure number
count: 00001	high: 0.4393	 avg: 0.4393	   word: phantom cosmology
count: 00001	high: 0.4416	 avg: 0.4416	   word: density parameter
count: 00001	high: 0.4425	 avg: 0.4425	   word: negative curvature
count: 00001	high: 0.4441	 avg: 0.4441	   word: kinematics tests
count: 00001	high: 0.4495	 avg: 0.4495	   word: angular diameter
count: 00001	high: 0.4598	 avg: 0.4598	   word: open systems
count: 00001	high: 0.4742	 avg: 0.4742	   word: observational consequences
count: 00001	high: 0.5668	 avg: 0.5668	   word: power-law expansion model
count: 00001	high: 0.5694	 avg: 0.5694	   word: Big Rip singularity
count: 00001	high: 0.5879	 avg: 0.5879	   word: flat Friedmann-Robertson-Walker line
count: 00001	high: 0.6692	 avg: 0.6692	   word: phenomenological particle creation
count: 00001	high: 0.9202	 avg: 0.9202	   word: particle creation
count: 00001	high: 0.2663	 avg: 0.2663	   word: variant
count: 00001	high: 0.4416	 avg: 0.4416	   word: initial model
count: 00001	high: 0.4548	 avg: 0.4548	   word: Similar results
count: 00001	high: 0.4560	 avg: 0.4560	   word: theory case
count: 00001	high: 0.5165	 avg: 0.5165	   word: negative sign
count: 00001	high: 0.5927	 avg: 0.5927	   word: gravitational constant
count: 00001	high: 0.6645	 avg: 0.6645	   word: scalar-tensor counterpart
count: 00001	high: 0.7456	 avg: 0.7456	   word: Brans-Dicke model
count: 00001	high: 0.7571	 avg: 0.7571	   word: Lagrange multipliers method
count: 00001	high: 0.9856	 avg: 0.9856	   word: antigravity scalar-tensor theory
count: 00001	high: 0.6132	 avg: 0.6132	   word: non-singular model
count: 00001	high: 0.6473	 avg: 0.6473	   word: disorder radiation
count: 00001	high: 0.6600	 avg: 0.6600	   word: physical behaviors
count: 00001	high: 0.6688	 avg: 0.6688	   word: feasible VIh
count: 00001	high: 0.7196	 avg: 0.7196	   word: invariant theory
count: 00001	high: 0.7813	 avg: 0.7813	   word: Dirac gauge
count: 00001	high: 0.9141	 avg: 0.9141	   word: Bianchi type VIh
count: 00001	high: 0.9566	 avg: 0.9566	   word: wet dark fluid
count: 00001	high: 0.9689	 avg: 0.9689	   word: time dependent gauge
count: 00001	high: 0.2641	 avg: 0.2641	   word: emergence
count: 00001	high: 0.2922	 avg: 0.2922	   word: robustness
count: 00001	high: 0.4603	 avg: 0.4603	   word: fundamental scales
count: 00001	high: 0.4826	 avg: 0.4826	   word: familiar form
count: 00001	high: 0.4877	 avg: 0.4877	   word: current ideas
count: 00001	high: 0.5004	 avg: 0.5004	   word: valuable framework
count: 00001	high: 0.5012	 avg: 0.5012	   word: geometric theory
count: 00001	high: 0.5078	 avg: 0.5078	   word: geometric meaning
count: 00001	high: 0.5224	 avg: 0.5224	   word: Einstein condensate
count: 00001	high: 0.5228	 avg: 0.5228	   word: Lorentz invariant
count: 00001	high: 0.5304	 avg: 0.5304	   word: test bench
count: 00001	high: 0.5369	 avg: 0.5369	   word: cosmological constants
count: 00001	high: 0.5541	 avg: 0.5541	   word: pivotal role
count: 00001	high: 0.5811	 avg: 0.5811	   word: relativistic Bose
count: 00001	high: 0.6368	 avg: 0.6368	   word: semiclassical gravity
count: 00001	high: 0.6643	 avg: 0.6643	   word: Analogue models
count: 00001	high: 0.7426	 avg: 0.7426	   word: convenient toy models
count: 00001	high: 0.7648	 avg: 0.7648	   word: emergent spacetime
count: 00001	high: 0.7704	 avg: 0.7704	   word: quantum field theory
count: 00001	high: 0.8141	 avg: 0.8141	   word: massless relativistic fields
count: 00001	high: 0.8531	 avg: 0.8531	   word: cosmological particle production
count: 00001	high: 0.9497	 avg: 0.9497	   word: analogue gravity
count: 00001	high: 0.4303	 avg: 0.4303	   word: configuration
count: 00001	high: 0.4303	 avg: 0.4303	   word: sets
count: 00001	high: 0.4314	 avg: 0.4314	   word: compact
count: 00001	high: 0.5680	 avg: 0.5680	   word: sub-extremal Reissner-N\
count: 00001	high: 0.5855	 avg: 0.5855	   word: Maxwell-Klein-Gordon sector
count: 00001	high: 0.5906	 avg: 0.5906	   word: initial shells
count: 00001	high: 0.5949	 avg: 0.5949	   word: fundamental charge
count: 00001	high: 0.6013	 avg: 0.6013	   word: simple model
count: 00001	high: 0.6316	 avg: 0.6316	   word: stress-energy tensor
count: 00001	high: 0.6794	 avg: 0.6794	   word: final black hole
count: 00001	high: 0.6941	 avg: 0.6941	   word: ordstrom black hole
count: 00001	high: 0.7309	 avg: 0.7309	   word: cosmic censorship conjecture
count: 00001	high: 0.7422	 avg: 0.7422	   word: global electrical charge
count: 00001	high: 0.7660	 avg: 0.7660	   word: non-zero global charge
count: 00001	high: 0.8616	 avg: 0.8616	   word: spherical symmetry
count: 00001	high: 0.9099	 avg: 0.9099	   word: self-gravitating massless scalar
count: 00001	high: 0.3641	 avg: 0.3641	   word: particular value
count: 00001	high: 0.4067	 avg: 0.4067	   word: regular matter
count: 00001	high: 0.4075	 avg: 0.4075	   word: state equation
count: 00001	high: 0.4251	 avg: 0.4251	   word: vacuum sector
count: 00001	high: 0.4256	 avg: 0.4256	   word: radial coordinates
count: 00001	high: 0.4521	 avg: 0.4521	   word: dimensional analogue
count: 00001	high: 0.4926	 avg: 0.4926	   word: non-static regime
count: 00001	high: 0.5035	 avg: 0.5035	   word: fluid model
count: 00001	high: 0.5609	 avg: 0.5609	   word: quantum potential
count: 00001	high: 0.5834	 avg: 0.5834	   word: statistical mechanics perspective
count: 00001	high: 0.5985	 avg: 0.5985	   word: Incident current density
count: 00001	high: 0.6290	 avg: 0.6290	   word: Broglie pilot wave
count: 00001	high: 0.6390	 avg: 0.6390	   word: cosmic censorship hypothesis
count: 00001	high: 0.6432	 avg: 0.6432	   word: positive barotropic index
count: 00001	high: 0.6717	 avg: 0.6717	   word: dynamical field equations
count: 00001	high: 0.7416	 avg: 0.7416	   word: Brans Dick parameter
count: 00001	high: 0.7779	 avg: 0.7779	   word: static regime
count: 00001	high: 0.8029	 avg: 0.8029	   word: dark matter fluid
count: 00001	high: 0.8423	 avg: 0.8423	   word: Brans Dicke gravity
count: 00001	high: 0.8725	 avg: 0.8725	   word: symmetric perfect fluid
count: 00001	high: 0.3381	 avg: 0.3381	   word: studies
count: 00001	high: 0.3386	 avg: 0.3386	   word: 50Hz
count: 00001	high: 0.3438	 avg: 0.3438	   word: detector
count: 00001	high: 0.3469	 avg: 0.3469	   word: companion
count: 00001	high: 0.3474	 avg: 0.3474	   word: property
count: 00001	high: 0.3475	 avg: 0.3475	   word: decay
count: 00001	high: 0.3495	 avg: 0.3495	   word: binaries
count: 00001	high: 0.5258	 avg: 0.5258	   word: gravity effect
count: 00001	high: 0.5295	 avg: 0.5295	   word: General Relativistic
count: 00001	high: 0.5305	 avg: 0.5305	   word: gravity effects
count: 00001	high: 0.5368	 avg: 0.5368	   word: custom-made templates
count: 00001	high: 0.5440	 avg: 0.5440	   word: scalarization effects
count: 00001	high: 0.5460	 avg: 0.5460	   word: ideal probes
count: 00001	high: 0.5539	 avg: 0.5539	   word: sensitivity band
count: 00001	high: 0.5628	 avg: 0.5628	   word: advanced LIGO
count: 00001	high: 0.5740	 avg: 0.5740	   word: orbital frequency
count: 00001	high: 0.5795	 avg: 0.5795	   word: metric perturbation
count: 00001	high: 0.5915	 avg: 0.5915	   word: dynamical scalarization
count: 00001	high: 0.6050	 avg: 0.6050	   word: orbital period
count: 00001	high: 0.6375	 avg: 0.6375	   word: scalar mode
count: 00001	high: 0.6515	 avg: 0.6515	   word: binary orbit
count: 00001	high: 0.7118	 avg: 0.7118	   word: integrated phase difference
count: 00001	high: 0.7135	 avg: 0.7135	   word: easy-to-calculate data analysis
count: 00001	high: 0.7282	 avg: 0.7282	   word: realistic signal-to-noise ratios
count: 00001	high: 0.7605	 avg: 0.7605	   word: parameterized post-Einsteinian waveforms
count: 00001	high: 0.7721	 avg: 0.7721	   word: standard projected sensitivity
count: 00001	high: 0.8505	 avg: 0.8505	   word: scalar hair
count: 00001	high: 0.8588	 avg: 0.8588	   word: compact binary inspirals
count: 00001	high: 0.8600	 avg: 0.8600	   word: binary pulsar tests
