count: 00049	high: 0.9892	 avg: 0.6472	   word: dark energy
count: 00001	high: 0.3608	 avg: 0.3608	   word: Euclid
count: 00001	high: 0.3693	 avg: 0.3693	   word: level
count: 00001	high: 0.3697	 avg: 0.3697	   word: z\simeq
count: 00001	high: 0.3894	 avg: 0.3894	   word: densities
count: 00001	high: 0.3926	 avg: 0.3926	   word: behaves
count: 00001	high: 0.5585	 avg: 0.5585	   word: CMBPol experiments
count: 00001	high: 0.5604	 avg: 0.5604	   word: recent analysis
count: 00001	high: 0.5720	 avg: 0.5720	   word: future constraints
count: 00001	high: 0.5786	 avg: 0.5786	   word: Planck survey
count: 00001	high: 0.5818	 avg: 0.5818	   word: linear interaction
count: 00001	high: 0.5971	 avg: 0.5971	   word: high redshift
count: 00001	high: 0.5999	 avg: 0.5999	   word: anisotropy measurements
count: 00001	high: 0.6017	 avg: 0.6017	   word: decoupled components
count: 00001	high: 0.6140	 avg: 0.6140	   word: severe bound
count: 00001	high: 0.6235	 avg: 0.6235	   word: radiation component
count: 00001	high: 0.6297	 avg: 0.6297	   word: stringent bound
count: 00001	high: 0.6588	 avg: 0.6588	   word: baryon term
count: 00001	high: 0.8052	 avg: 0.8052	   word: cosmic age problem
count: 00001	high: 0.8339	 avg: 0.8339	   word: old quasar APM
count: 00001	high: 0.8367	 avg: 0.8367	   word: derivative dark component
count: 00001	high: 0.8449	 avg: 0.8449	   word: observational Hubble data
count: 00001	high: 0.8758	 avg: 0.8758	   word: variable vacuum energy
count: 00001	high: 0.8875	 avg: 0.8875	   word: big-bang nucleosynthesis epoch
count: 00001	high: 0.4415	 avg: 0.4415	   word: Granda-Oliveros
count: 00001	high: 0.4573	 avg: 0.4573	   word: respect
count: 00001	high: 0.4592	 avg: 0.4592	   word: inclusion
count: 00001	high: 0.4667	 avg: 0.4667	   word: emergent
count: 00001	high: 0.6477	 avg: 0.6477	   word: well-known forms
count: 00001	high: 0.7384	 avg: 0.7384	   word: infrared cut-off
count: 00001	high: 0.8355	 avg: 0.8355	   word: intermediate scale factors
count: 00001	high: 0.2162	 avg: 0.2162	   word: \emph
count: 00001	high: 0.3358	 avg: 0.3358	   word: galaxies
count: 00001	high: 0.3669	 avg: 0.3669	   word: z_i \approx
count: 00001	high: 0.3786	 avg: 0.3786	   word: \Lambda CDM
count: 00001	high: 0.3873	 avg: 0.3873	   word: dynamical description
count: 00001	high: 0.3967	 avg: 0.3967	   word: baryonic density
count: 00001	high: 0.4092	 avg: 0.4092	   word: effective decoupling
count: 00001	high: 0.4257	 avg: 0.4257	   word: consecutive ages
count: 00001	high: 0.4448	 avg: 0.4448	   word: -body problem
count: 00001	high: 0.4591	 avg: 0.4591	   word: approximate solution
count: 00001	high: 0.4628	 avg: 0.4628	   word: present epoch
count: 00001	high: 0.4720	 avg: 0.4720	   word: free atoms
count: 00001	high: 0.4801	 avg: 0.4801	   word: local isotropy
count: 00001	high: 0.5002	 avg: 0.5002	   word: uncoupled atoms
count: 00001	high: 0.6574	 avg: 0.6574	   word: dark phenomena
count: 00001	high: 0.6804	 avg: 0.6804	   word: collision-less gravitating particles
count: 00001	high: 0.6835	 avg: 0.6835	   word: highly idealized view
count: 00001	high: 0.7003	 avg: 0.7003	   word: null pressure Friedman
count: 00001	high: 0.7327	 avg: 0.7327	   word: galaxy formation epoch
count: 00001	high: 0.7979	 avg: 0.7979	   word: collision-less gravitating point-particles
count: 00001	high: 0.9057	 avg: 0.9057	   word: galaxy formation
count: 00001	high: 0.2769	 avg: 0.2769	   word: NADE
count: 00001	high: 0.3018	 avg: 0.3018	   word: EoS
count: 00001	high: 0.3136	 avg: 0.3136	   word: instability
count: 00001	high: 0.3216	 avg: 0.3216	   word: eff
count: 00001	high: 0.6279	 avg: 0.6279	   word: different eras
count: 00001	high: 0.6348	 avg: 0.6348	   word: quintessence era
count: 00001	high: 0.6378	 avg: 0.6378	   word: statefinder trajectories
count: 00001	high: 0.6393	 avg: 0.6393	   word: CDM phase
count: 00001	high: 0.7021	 avg: 0.7021	   word: correspondence scenario
count: 00001	high: 0.9189	 avg: 0.9189	   word: agegraphic dark energy
count: 00001	high: 0.9682	 avg: 0.9682	   word: flat FRW spacetime
count: 00001	high: 0.2067	 avg: 0.2067	   word: vicinity
count: 00001	high: 0.2451	 avg: 0.2451	   word: ISCO
count: 00001	high: 0.2611	 avg: 0.2611	   word: particle
count: 00001	high: 0.2801	 avg: 0.2801	   word: effective force
count: 00001	high: 0.2838	 avg: 0.2838	   word: mass energies
count: 00001	high: 0.3153	 avg: 0.3153	   word: Lyapunov exponent
count: 00001	high: 0.3365	 avg: 0.3365	   word: quintessence matter
count: 00001	high: 0.4523	 avg: 0.4523	   word: symmetric black hole
count: 00001	high: 0.4641	 avg: 0.4641	   word: stable circular orbit
count: 00001	high: 0.7278	 avg: 0.7278	   word: external magnetic field
count: 00001	high: 0.3580	 avg: 0.3580	   word: Berkeley
count: 00001	high: 0.3763	 avg: 0.3763	   word: notions
count: 00001	high: 0.3858	 avg: 0.3858	   word: suffers
count: 00001	high: 0.3889	 avg: 0.3889	   word: inconsistencies
count: 00001	high: 0.5619	 avg: 0.5619	   word: particular domain
count: 00001	high: 0.5686	 avg: 0.5686	   word: relational theory
count: 00001	high: 0.5981	 avg: 0.5981	   word: Newtonian physics
count: 00001	high: 0.5982	 avg: 0.5982	   word: accelerating expansion
count: 00001	high: 0.6107	 avg: 0.6107	   word: ontological nature
count: 00001	high: 0.6215	 avg: 0.6215	   word: inertial frame
count: 00001	high: 0.6494	 avg: 0.6494	   word: Machian principle
count: 00001	high: 0.6637	 avg: 0.6637	   word: principle question
count: 00001	high: 0.6742	 avg: 0.6742	   word: observed coincidence
count: 00001	high: 0.7050	 avg: 0.7050	   word: principle
count: 00001	high: 0.2033	 avg: 0.2033	   word: space-time
count: 00001	high: 0.6877	 avg: 0.6877	   word: law Hubble parameter
count: 00001	high: 0.8148	 avg: 0.8148	   word: scalar dark energy
count: 00001	high: 0.9756	 avg: 0.9756	   word: Tachyon scalar field
count: 00001	high: 0.5897	 avg: 0.5897	   word: Waals gas
count: 00001	high: 0.8230	 avg: 0.8230	   word: two-component dark energy
count: 00001	high: 0.9468	 avg: 0.9468	   word: viscous modified Chaplygin
count: 00001	high: 0.9576	 avg: 0.9576	   word: viscous Van der
count: 00001	high: 0.4609	 avg: 0.4609	   word: epochs
count: 00001	high: 0.4644	 avg: 0.4644	   word: CBD
count: 00001	high: 0.5873	 avg: 0.5873	   word: dynamical evolution
count: 00001	high: 0.5898	 avg: 0.5898	   word: non-interacting cases
count: 00001	high: 0.5936	 avg: 0.5936	   word: suitable choices
count: 00001	high: 0.6034	 avg: 0.6034	   word: physical quantities
count: 00001	high: 0.6231	 avg: 0.6231	   word: evolution equation
count: 00001	high: 0.6388	 avg: 0.6388	   word: different cutoffs
count: 00001	high: 0.7500	 avg: 0.7500	   word: mines kinetic energy
count: 00001	high: 0.8179	 avg: 0.8179	   word: dimensionless parameter
count: 00001	high: 0.8293	 avg: 0.8293	   word: fraction parameter
count: 00001	high: 0.8890	 avg: 0.8890	   word: generalized Brans-Dicke scenario
count: 00001	high: 0.9125	 avg: 0.9125	   word: Chameleon Brans Dicke
count: 00001	high: 0.2603	 avg: 0.2603	   word: f_
count: 00001	high: 0.2628	 avg: 0.2628	   word: Ref.\cite
count: 00001	high: 0.2640	 avg: 0.2640	   word: insight
count: 00001	high: 0.2695	 avg: 0.2695	   word: formulism
count: 00001	high: 0.2755	 avg: 0.2755	   word: constraints
count: 00001	high: 0.5166	 avg: 0.5166	   word: research results
count: 00001	high: 0.5286	 avg: 0.5286	   word: specific type
count: 00001	high: 0.5388	 avg: 0.5388	   word: new results
count: 00001	high: 0.5466	 avg: 0.5466	   word: model parameters
count: 00001	high: 0.5597	 avg: 0.5597	   word: special cases
count: 00001	high: 0.5629	 avg: 0.5629	   word: corresponding results
count: 00001	high: 0.5630	 avg: 0.5630	   word: previous ones
count: 00001	high: 0.5734	 avg: 0.5734	   word: evolutionary trajectories
count: 00001	high: 0.5775	 avg: 0.5775	   word: FRW universe
count: 00001	high: 0.5872	 avg: 0.5872	   word: vector field
count: 00001	high: 0.6557	 avg: 0.6557	   word: hypersurface-orthogonal spacelike
count: 00001	high: 0.6606	 avg: 0.6606	   word: curvature-matter coupling
count: 00001	high: 0.8510	 avg: 0.8510	   word: 4D spacetime
count: 00001	high: 0.9908	 avg: 0.9908	   word: 5D spacetime
count: 00001	high: 0.4108	 avg: 0.4108	   word: positive pressure
count: 00001	high: 0.4957	 avg: 0.4957	   word: Hubble horizon
count: 00001	high: 0.5798	 avg: 0.5798	   word: Sitter temperature
count: 00001	high: 0.7903	 avg: 0.7903	   word: corresponding field theory
count: 00001	high: 0.8538	 avg: 0.8538	   word: free energy density
count: 00001	high: 0.8770	 avg: 0.8770	   word: mysterious dark energy
count: 00001	high: 0.9105	 avg: 0.9105	   word: gravity coherent state
count: 00001	high: 0.3494	 avg: 0.3494	   word: sound
count: 00001	high: 0.5980	 avg: 0.5980	   word: realistic models
count: 00001	high: 0.6271	 avg: 0.6271	   word: effective equations
count: 00001	high: 0.6839	 avg: 0.6839	   word: density contributions
count: 00001	high: 0.4315	 avg: 0.4315	   word: Ho\v
count: 00001	high: 0.4319	 avg: 0.4319	   word: versions
count: 00001	high: 0.4443	 avg: 0.4443	   word: DM
count: 00001	high: 0.4676	 avg: 0.4676	   word: parametrization
count: 00001	high: 0.4734	 avg: 0.4734	   word: expressions
count: 00001	high: 0.5764	 avg: 0.5764	   word: strong dependence
count: 00001	high: 0.5780	 avg: 0.5780	   word: Dark Matter
count: 00001	high: 0.5811	 avg: 0.5811	   word: evolutionary form
count: 00001	high: 0.5963	 avg: 0.5963	   word: Power Law
count: 00001	high: 0.6020	 avg: 0.6020	   word: ava-Lifshitz cosmology
count: 00001	high: 0.6583	 avg: 0.6583	   word: RDE
count: 00001	high: 0.6897	 avg: 0.6897	   word: interacting case
count: 00001	high: 0.7673	 avg: 0.7673	   word: Ricci Dark Energy
count: 00001	high: 0.7688	 avg: 0.7688	   word: low redshift expansion
count: 00001	high: 0.7779	 avg: 0.7779	   word: exact differential equation
count: 00001	high: 0.7790	 avg: 0.7790	   word: small redshift approximation
count: 00001	high: 0.7859	 avg: 0.7859	   word: spatially non-flat universe
count: 00001	high: 0.8262	 avg: 0.8262	   word: Logarithmic Entropy Corrected
count: 00001	high: 0.4110	 avg: 0.4110	   word: aim
count: 00001	high: 0.4112	 avg: 0.4112	   word: results
count: 00001	high: 0.4134	 avg: 0.4134	   word: potential
count: 00001	high: 0.4227	 avg: 0.4227	   word: details
count: 00001	high: 0.4626	 avg: 0.4626	   word: inflaton background
count: 00001	high: 0.4633	 avg: 0.4633	   word: New issue
count: 00001	high: 0.4683	 avg: 0.4683	   word: structure formation
count: 00001	high: 0.4702	 avg: 0.4702	   word: phantom field
count: 00001	high: 0.4705	 avg: 0.4705	   word: quintom character
count: 00001	high: 0.4714	 avg: 0.4714	   word: inflation theory
count: 00001	high: 0.4740	 avg: 0.4740	   word: perturbation theory
count: 00001	high: 0.4742	 avg: 0.4742	   word: wide sense
count: 00001	high: 0.4772	 avg: 0.4772	   word: present review
count: 00001	high: 0.4774	 avg: 0.4774	   word: long-wave approximation
count: 00001	high: 0.4782	 avg: 0.4782	   word: shortwave approximation
count: 00001	high: 0.4822	 avg: 0.4822	   word: successive applications
count: 00001	high: 0.5080	 avg: 0.5080	   word: two-component model
count: 00001	high: 0.5166	 avg: 0.5166	   word: dark sector fields
count: 00001	high: 0.5239	 avg: 0.5239	   word: law Universe expansion
count: 00001	high: 0.5266	 avg: 0.5266	   word: Universe evolution
count: 00001	high: 0.5359	 avg: 0.5359	   word: New generalized model
count: 00001	high: 0.5426	 avg: 0.5426	   word: dark sector perturbations
count: 00001	high: 0.5617	 avg: 0.5617	   word: self-gravitating nonlinear sigma
count: 00001	high: 0.6142	 avg: 0.6142	   word: chiral fields
count: 00001	high: 0.9327	 avg: 0.9327	   word: chiral cosmological model
count: 00001	high: 0.2075	 avg: 0.2075	   word: modification
count: 00001	high: 0.5541	 avg: 0.5541	   word: interesting result
count: 00001	high: 0.5848	 avg: 0.5848	   word: transient effect
count: 00001	high: 0.6329	 avg: 0.6329	   word: best-fit values
count: 00001	high: 0.6530	 avg: 0.6530	   word: Hubble expansion
count: 00001	high: 0.8830	 avg: 0.8830	   word: Type Ia Supernovae
count: 00001	high: 0.9540	 avg: 0.9540	   word: Baryon Acoustic Oscillations
count: 00001	high: 0.4300	 avg: 0.4300	   word: new field
count: 00001	high: 0.4829	 avg: 0.4829	   word: observational tests
count: 00001	high: 0.5576	 avg: 0.5576	   word: greatest challenges
count: 00001	high: 0.7873	 avg: 0.7873	   word: Tsallis nonextensive parameter
count: 00001	high: 0.7915	 avg: 0.7915	   word: parametric dark energy
count: 00001	high: 0.8141	 avg: 0.8141	   word: nonextensive statistical formulation
count: 00001	high: 0.9075	 avg: 0.9075	   word: Dalal vacuum decay
count: 00001	high: 0.3232	 avg: 0.3232	   word: successful model
count: 00001	high: 0.3761	 avg: 0.3761	   word: appropriate parameters
count: 00001	high: 0.6065	 avg: 0.6065	   word: quintessence dark energy
count: 00001	high: 0.6382	 avg: 0.6382	   word: different cosmological parameter
count: 00001	high: 0.7383	 avg: 0.7383	   word: power-law potential interacting
count: 00001	high: 0.7908	 avg: 0.7908	   word: effective quintessence scalar
count: 00001	high: 0.4486	 avg: 0.4486	   word: t^
count: 00001	high: 0.4755	 avg: 0.4755	   word: observation
count: 00001	high: 0.6918	 avg: 0.6918	   word: accelerating universe
count: 00001	high: 0.6989	 avg: 0.6989	   word: vacuum densities
count: 00001	high: 0.7070	 avg: 0.7070	   word: decisive role
count: 00001	high: 0.7185	 avg: 0.7185	   word: matter fields
count: 00001	high: 0.7562	 avg: 0.7562	   word: dimensional regularization
count: 00001	high: 0.7860	 avg: 0.7860	   word: huge discrepancy
count: 00001	high: 0.8528	 avg: 0.8528	   word: zero-point energies
count: 00001	high: 0.9252	 avg: 0.9252	   word: extremely small result
count: 00001	high: 0.9294	 avg: 0.9294	   word: gravitational scalar field
count: 00001	high: 0.9449	 avg: 0.9449	   word: zero-point energy vacuum
count: 00001	high: 0.3365	 avg: 0.3365	   word: suitable way
count: 00001	high: 0.3790	 avg: 0.3790	   word: local description
count: 00001	high: 0.3869	 avg: 0.3869	   word: observable character
count: 00001	high: 0.3928	 avg: 0.3928	   word: spin torsion
count: 00001	high: 0.4493	 avg: 0.4493	   word: spin affinities
count: 00001	high: 0.6293	 avg: 0.6293	   word: presumably natural display
count: 00001	high: 0.6820	 avg: 0.6820	   word: spin-one uncharged fields
count: 00001	high: 0.7282	 avg: 0.7282	   word: wave equations
count: 00001	high: 0.7290	 avg: 0.7290	   word: relevant wave functions
count: 00001	high: 0.7324	 avg: 0.7324	   word: covariant calculational techniques
count: 00001	high: 0.7448	 avg: 0.7448	   word: generalized Weyl gauge
count: 00001	high: 0.9067	 avg: 0.9067	   word: torsionful affine connexions
count: 00001	high: 0.9275	 avg: 0.9275	   word: two-component spinor formalisms
count: 00001	high: 0.9310	 avg: 0.9310	   word: torsional affine potentials
count: 00001	high: 0.4772	 avg: 0.4772	   word: class
count: 00001	high: 0.4796	 avg: 0.4796	   word: soundness
count: 00001	high: 0.4911	 avg: 0.4911	   word: doubts
count: 00001	high: 0.6424	 avg: 0.6424	   word: energy components
count: 00001	high: 0.6645	 avg: 0.6645	   word: short paper
count: 00001	high: 0.6821	 avg: 0.6821	   word: dark sector
count: 00001	high: 0.7246	 avg: 0.7246	   word: sharp oscillation
count: 00001	high: 0.7278	 avg: 0.7278	   word: thermodynamic viewpoint
count: 00001	high: 0.9864	 avg: 0.9864	   word: unified dark fluid
count: 00001	high: 0.2077	 avg: 0.2077	   word: order
count: 00001	high: 0.2288	 avg: 0.2288	   word: Quintessence
count: 00001	high: 0.2427	 avg: 0.2427	   word: Friedmann
count: 00001	high: 0.4248	 avg: 0.4248	   word: field potential
count: 00001	high: 0.5017	 avg: 0.5017	   word: dimensional spacetime
count: 00001	high: 0.5491	 avg: 0.5491	   word: spinless particle
count: 00001	high: 0.6068	 avg: 0.6068	   word: dynamical equations
count: 00001	high: 0.6344	 avg: 0.6344	   word: relativistic particle
count: 00001	high: 0.6359	 avg: 0.6359	   word: Gordon equations
count: 00001	high: 0.7623	 avg: 0.7623	   word: Dirac equation
count: 00001	high: 0.8126	 avg: 0.8126	   word: Jacobi equation
count: 00001	high: 0.8252	 avg: 0.8252	   word: conformal metric factor
count: 00001	high: 0.8852	 avg: 0.8852	   word: different interesting scenarios
count: 00001	high: 0.9042	 avg: 0.9042	   word: dark energy scalar
count: 00001	high: 0.9407	 avg: 0.9407	   word: relativistic spin particle
count: 00001	high: 0.9828	 avg: 0.9828	   word: scalar torsion potential
count: 00001	high: 0.3532	 avg: 0.3532	   word: entropy-corrected versions
count: 00001	high: 0.4450	 avg: 0.4450	   word: gravity theory
count: 00001	high: 0.5871	 avg: 0.5871	   word: ordinary HDE model
count: 00001	high: 0.6071	 avg: 0.6071	   word: classical stability issues
count: 00001	high: 0.6300	 avg: 0.6300	   word: power law form
count: 00001	high: 0.8811	 avg: 0.8811	   word: -type HDE
count: 00001	high: 0.3435	 avg: 0.3435	   word: MOG
count: 00001	high: 0.3882	 avg: 0.3882	   word: dust model
count: 00001	high: 0.3918	 avg: 0.3918	   word: model,interaction terms
count: 00001	high: 0.3921	 avg: 0.3921	   word: sophisticated algorithms
count: 00001	high: 0.3974	 avg: 0.3974	   word: various quantities
count: 00001	high: 0.3981	 avg: 0.3981	   word: high accuracy
count: 00001	high: 0.4091	 avg: 0.4091	   word: correction terms
count: 00001	high: 0.4224	 avg: 0.4224	   word: order derivatives
count: 00001	high: 0.4234	 avg: 0.4234	   word: phenomenological form
count: 00001	high: 0.4339	 avg: 0.4339	   word: viable models
count: 00001	high: 0.4568	 avg: 0.4568	   word: statefinder parameters
count: 00001	high: 0.4770	 avg: 0.4770	   word: scalar fields
count: 00001	high: 0.5137	 avg: 0.5137	   word: MOdified gravity
count: 00001	high: 0.5446	 avg: 0.5446	   word: DM equivalent
count: 00001	high: 0.6422	 avg: 0.6422	   word: cosmological data
count: 00001	high: 0.6670	 avg: 0.6670	   word: Time evolution
count: 00001	high: 0.7312	 avg: 0.7312	   word: numerical results
count: 00001	high: 0.8502	 avg: 0.8502	   word: covariant scalar-tensor-vector gravity
count: 00001	high: 0.4737	 avg: 0.4737	   word: universes
count: 00001	high: 0.4770	 avg: 0.4770	   word: spacetime
count: 00001	high: 0.6244	 avg: 0.6244	   word: new procedure
count: 00001	high: 0.6333	 avg: 0.6333	   word: new approach
count: 00001	high: 0.6550	 avg: 0.6550	   word: suitable changes
count: 00001	high: 0.6673	 avg: 0.6673	   word: physical interpretations
count: 00001	high: 0.6967	 avg: 0.6967	   word: angular frequency
count: 00001	high: 0.7264	 avg: 0.7264	   word: arbitrary dimension
count: 00001	high: 0.8616	 avg: 0.8616	   word: new exact solutions
count: 00001	high: 0.8920	 avg: 0.8920	   word: harmonic motion equations
count: 00001	high: 0.9885	 avg: 0.9885	   word: Friedmann cosmological models
count: 00001	high: 0.2474	 avg: 0.2474	   word: decay
count: 00001	high: 0.2536	 avg: 0.2536	   word: restriction
count: 00001	high: 0.3947	 avg: 0.3947	   word: specific interactions
count: 00001	high: 0.3967	 avg: 0.3967	   word: unknown potential
count: 00001	high: 0.3973	 avg: 0.3973	   word: present phase
count: 00001	high: 0.4039	 avg: 0.4039	   word: specific types
count: 00001	high: 0.4236	 avg: 0.4236	   word: stability conditions
count: 00001	high: 0.4328	 avg: 0.4328	   word: stable points
count: 00001	high: 0.4429	 avg: 0.4429	   word: Recent results
count: 00001	high: 0.4694	 avg: 0.4694	   word: standard matter
count: 00001	high: 0.4739	 avg: 0.4739	   word: dynamical stability
count: 00001	high: 0.5959	 avg: 0.5959	   word: stable fixed points
count: 00001	high: 0.6531	 avg: 0.6531	   word: constant parameter
count: 00001	high: 0.8752	 avg: 0.8752	   word: ELKO spinor field
count: 00001	high: 0.9232	 avg: 0.9232	   word: ELKO field
count: 00001	high: 0.3947	 avg: 0.3947	   word: Lambda
count: 00001	high: 0.7251	 avg: 0.7251	   word: Lyra geometry
count: 00001	high: 0.7712	 avg: 0.7712	   word: deceleration parameters
count: 00001	high: 0.9722	 avg: 0.9722	   word: barotropic dark matter
count: 00001	high: 0.3321	 avg: 0.3321	   word: single component
count: 00001	high: 0.4327	 avg: 0.4327	   word: two-component universe
count: 00001	high: 0.4519	 avg: 0.4519	   word: cosmic Chaplygin gas
count: 00001	high: 0.4583	 avg: 0.4583	   word: two-component fluids
count: 00001	high: 0.6131	 avg: 0.6131	   word: higher dimensional space-time
count: 00001	high: 0.9264	 avg: 0.9264	   word: varying modified Chaplygin
count: 00001	high: 0.4680	 avg: 0.4680	   word: deceleration
count: 00001	high: 0.6081	 avg: 0.6081	   word: state parameters
count: 00001	high: 0.6205	 avg: 0.6205	   word: higher order
count: 00001	high: 0.7622	 avg: 0.7622	   word: extended Chaplygin gas
count: 00001	high: 0.8015	 avg: 0.8015	   word: variable modified Chaplygin
count: 00001	high: 0.8057	 avg: 0.8057	   word: Chaplygin gas equation
count: 00001	high: 0.5214	 avg: 0.5214	   word: \phi
count: 00001	high: 0.6465	 avg: 0.6465	   word: quintessence-type solution
count: 00001	high: 0.6699	 avg: 0.6699	   word: current state
count: 00001	high: 0.7011	 avg: 0.7011	   word: dark-energy-dominated de Sitter
count: 00001	high: 0.7040	 avg: 0.7040	   word: late-time attractor
count: 00001	high: 0.7635	 avg: 0.7635	   word: vector torsion
count: 00001	high: 0.9598	 avg: 0.9598	   word: completely different theory
count: 00001	high: 0.3580	 avg: 0.3580	   word: shells
count: 00001	high: 0.3696	 avg: 0.3696	   word: analogue
count: 00001	high: 0.4281	 avg: 0.4281	   word: pair
count: 00001	high: 0.4307	 avg: 0.4307	   word: plane
count: 00001	high: 0.5342	 avg: 0.5342	   word: theoretical description
count: 00001	high: 0.5656	 avg: 0.5656	   word: Maxwell field
count: 00001	high: 0.5683	 avg: 0.5683	   word: Bell-Szekeres solution
count: 00001	high: 0.6075	 avg: 0.6075	   word: space-time model
count: 00001	high: 0.7783	 avg: 0.7783	   word: vacuum field equations
count: 00001	high: 0.9201	 avg: 0.9201	   word: electromagnetic shock waves
count: 00001	high: 0.9223	 avg: 0.9223	   word: gravitational shock waves
count: 00001	high: 0.9256	 avg: 0.9256	   word: impulsive gravitational waves
count: 00001	high: 0.9328	 avg: 0.9328	   word: head-on collision
count: 00001	high: 0.8265	 avg: 0.8265	   word: quintessence cosmology
count: 00001	high: 0.2249	 avg: 0.2249	   word: matter-chameleon
count: 00001	high: 0.2263	 avg: 0.2263	   word: DBI-essence
count: 00001	high: 0.2285	 avg: 0.2285	   word: correspondence
count: 00001	high: 0.2303	 avg: 0.2303	   word: al.
count: 00001	high: 0.2374	 avg: 0.2374	   word: Yang
count: 00001	high: 0.2374	 avg: 0.2374	   word: potentials
count: 00001	high: 0.2421	 avg: 0.2421	   word: solutions
count: 00001	high: 0.2595	 avg: 0.2595	   word: Phys
count: 00001	high: 0.3482	 avg: 0.3482	   word: NHDE model
count: 00001	high: 0.3591	 avg: 0.3591	   word: potential increases
count: 00001	high: 0.3620	 avg: 0.3620	   word: H^2+\nu \dot
count: 00001	high: 0.3874	 avg: 0.3874	   word: \emph{Mod.
count: 00001	high: 0.5109	 avg: 0.5109	   word: New Holographic Dark
count: 00001	high: 0.5236	 avg: 0.5236	   word: massless conformally-invariant fields
count: 00001	high: 0.5464	 avg: 0.5464	   word: phantom crossing occurs
count: 00001	high: 0.5644	 avg: 0.5644	   word: quantum correction
count: 00001	high: 0.7250	 avg: 0.7250	   word: scalar field models
count: 00001	high: 0.7688	 avg: 0.7688	   word: chameleon Brans-Dicke chameleon
count: 00001	high: 0.9951	 avg: 0.9951	   word: chameleon Brans-Dicke cosmology
count: 00001	high: 0.3340	 avg: 0.3340	   word: change
count: 00001	high: 0.3351	 avg: 0.3351	   word: rate
count: 00001	high: 0.3395	 avg: 0.3395	   word: confirmation
count: 00001	high: 0.4733	 avg: 0.4733	   word: fact shows
count: 00001	high: 0.4849	 avg: 0.4849	   word: total entropy
count: 00001	high: 0.4892	 avg: 0.4892	   word: thermal equilibrium
count: 00001	high: 0.5649	 avg: 0.5649	   word: dark energy temperature
count: 00001	high: 0.6412	 avg: 0.6412	   word: perfect thermodynamic boundary
count: 00001	high: 0.6796	 avg: 0.6796	   word: non-equilibrium conditions
count: 00001	high: 0.4356	 avg: 0.4356	   word: step
count: 00001	high: 0.4383	 avg: 0.4383	   word: q-deformation
count: 00001	high: 0.4616	 avg: 0.4616	   word: simplicity
count: 00001	high: 0.6351	 avg: 0.6351	   word: larger numbers
count: 00001	high: 0.6382	 avg: 0.6382	   word: large scales
count: 00001	high: 0.6387	 avg: 0.6387	   word: similar calculation
count: 00001	high: 0.6662	 avg: 0.6662	   word: dimensional theory
count: 00001	high: 0.6674	 avg: 0.6674	   word: analytic calculations
count: 00001	high: 0.6768	 avg: 0.6768	   word: quantum gravity
count: 00001	high: 0.6791	 avg: 0.6791	   word: Tuarev-Viro amplitude
count: 00001	high: 0.6823	 avg: 0.6823	   word: infrared cutoff
count: 00001	high: 0.7162	 avg: 0.7162	   word: single tetrahedron
count: 00001	high: 0.7803	 avg: 0.7803	   word: propagator
count: 00001	high: 0.8525	 avg: 0.8525	   word: exact Newton limit
count: 00001	high: 0.8985	 avg: 0.8985	   word: spatial symmetry algebra
count: 00001	high: 0.9166	 avg: 0.9166	   word: expected repulsive effect
count: 00001	high: 0.9346	 avg: 0.9346	   word: dimensional toy model
count: 00001	high: 0.2517	 avg: 0.2517	   word: P_
count: 00001	high: 0.9373	 avg: 0.9373	   word: higher dimensional cosmology
count: 00001	high: 0.4385	 avg: 0.4385	   word: modifications
count: 00001	high: 0.4394	 avg: 0.4394	   word: reality
count: 00001	high: 0.4399	 avg: 0.4399	   word: stress
count: 00001	high: 0.4402	 avg: 0.4402	   word: knowledge
count: 00001	high: 0.4426	 avg: 0.4426	   word: Modification
count: 00001	high: 0.4464	 avg: 0.4464	   word: possibilities
count: 00001	high: 0.5899	 avg: 0.5899	   word: Chaplyagin gas
count: 00001	high: 0.5928	 avg: 0.5928	   word: toy models
count: 00001	high: 0.5985	 avg: 0.5985	   word: assumption
count: 00001	high: 0.5986	 avg: 0.5986	   word: stability analysis
count: 00001	high: 0.6049	 avg: 0.6049	   word: physical conditions
count: 00001	high: 0.6069	 avg: 0.6069	   word: separate scenario
count: 00001	high: 0.6187	 avg: 0.6187	   word: unusual connections
count: 00001	high: 0.6239	 avg: 0.6239	   word: article first time
count: 00001	high: 0.6534	 avg: 0.6534	   word: phenomenological model
count: 00001	high: 0.4568	 avg: 0.4568	   word: interesting features
count: 00001	high: 0.4588	 avg: 0.4588	   word: background source
count: 00001	high: 0.4869	 avg: 0.4869	   word: slow-roll approximation
count: 00001	high: 0.5048	 avg: 0.5048	   word: Shan-Chen-like equation
count: 00001	high: 0.7132	 avg: 0.7132	   word: dark energy fluid
count: 00001	high: 0.7215	 avg: 0.7215	   word: current observational constraints
count: 00001	high: 0.7606	 avg: 0.7606	   word: graceful exit mechanism
count: 00001	high: 0.7868	 avg: 0.7868	   word: Friedmann-Robertson-Walker cosmological spacetime
count: 00001	high: 0.5085	 avg: 0.5085	   word: shortcomings
count: 00001	high: 0.5188	 avg: 0.5188	   word: McVittie
count: 00001	high: 0.5216	 avg: 0.5216	   word: Schwarzschild
count: 00001	high: 0.6740	 avg: 0.6740	   word: special solutions
count: 00001	high: 0.7518	 avg: 0.7518	   word: dust approximation
