count: 00019	high: 0.6887	 avg: 0.3685	   word: cosmology
count: 00001	high: 0.9560	 avg: 0.9560	   word: flat cosmological background
count: 00001	high: 0.3577	 avg: 0.3577	   word: ways
count: 00001	high: 0.6295	 avg: 0.6295	   word: short review
count: 00001	high: 0.6705	 avg: 0.6705	   word: spatial curvature
count: 00001	high: 0.6792	 avg: 0.6792	   word: equivalence problem
count: 00001	high: 0.7646	 avg: 0.7646	   word: Cartan scalars
count: 00001	high: 0.8657	 avg: 0.8657	   word: different LTB models
count: 00001	high: 0.8814	 avg: 0.8814	   word: correlation term
count: 00001	high: 0.9405	 avg: 0.9405	   word: example leading correlation
count: 00001	high: 0.9531	 avg: 0.9531	   word: monochromatic gravitational wave
count: 00001	high: 0.2747	 avg: 0.2747	   word: -dimensional hypersurface
count: 00001	high: 0.2750	 avg: 0.2750	   word: MBDT procedure
count: 00001	high: 0.2759	 avg: 0.2759	   word: current ranges
count: 00001	high: 0.2761	 avg: 0.2761	   word: power-law solutions
count: 00001	high: 0.2763	 avg: 0.2763	   word: different phases
count: 00001	high: 0.2874	 avg: 0.2874	   word: different epochs
count: 00001	high: 0.2925	 avg: 0.2925	   word: resulted solutions
count: 00001	high: 0.2935	 avg: 0.2935	   word: -dimensional theory
count: 00001	high: 0.2949	 avg: 0.2949	   word: corresponding physics
count: 00001	high: 0.2986	 avg: 0.2986	   word: conventional GR
count: 00001	high: 0.3057	 avg: 0.3057	   word: new features
count: 00001	high: 0.3161	 avg: 0.3161	   word: -dimensional space-time
count: 00001	high: 0.3223	 avg: 0.3223	   word: scalar potential
count: 00001	high: 0.3252	 avg: 0.3252	   word: observational viability
count: 00001	high: 0.3397	 avg: 0.3397	   word: algebraic framework
count: 00001	high: 0.4881	 avg: 0.4881	   word: perfect fluid background
count: 00001	high: 0.5223	 avg: 0.5223	   word: BD theories
count: 00001	high: 0.5631	 avg: 0.5631	   word: spatially flat FLRW
count: 00001	high: 0.5832	 avg: 0.5832	   word: suitable dimensional reduction
count: 00001	high: 0.6492	 avg: 0.6492	   word: extra dimension
count: 00001	high: 0.8655	 avg: 0.8655	   word: dimensional BD theory
count: 00001	high: 0.8858	 avg: 0.8858	   word: BD scalar field
count: 00001	high: 0.4443	 avg: 0.4443	   word: phase
count: 00001	high: 0.4484	 avg: 0.4484	   word: probability
count: 00001	high: 0.4509	 avg: 0.4509	   word: difficulty
count: 00001	high: 0.4564	 avg: 0.4564	   word: necessity
count: 00001	high: 0.4640	 avg: 0.4640	   word: vicinity
count: 00001	high: 0.5545	 avg: 0.5545	   word: bounce
count: 00001	high: 0.6009	 avg: 0.6009	   word: specific feature
count: 00001	high: 0.6086	 avg: 0.6086	   word: concrete example
count: 00001	high: 0.6167	 avg: 0.6167	   word: closed Universe
count: 00001	high: 0.6198	 avg: 0.6198	   word: unitarity
count: 00001	high: 0.6238	 avg: 0.6238	   word: WKB methods
count: 00001	high: 0.6269	 avg: 0.6269	   word: precise conditions
count: 00001	high: 0.6741	 avg: 0.6741	   word: matter transitions
count: 00001	high: 0.6822	 avg: 0.6822	   word: consistent notion
count: 00001	high: 0.7833	 avg: 0.7833	   word: background field approximation
count: 00001	high: 0.8918	 avg: 0.8918	   word: conjugate momentum representation
count: 00001	high: 0.9492	 avg: 0.9492	   word: conjugate momentum
count: 00001	high: 0.2397	 avg: 0.2397	   word: FLRW
count: 00001	high: 0.2397	 avg: 0.2397	   word: tre-Robertson-Walker
count: 00001	high: 0.2412	 avg: 0.2412	   word: definition
count: 00001	high: 0.2615	 avg: 0.2615	   word: decay
count: 00001	high: 0.3929	 avg: 0.3929	   word: evolution equation
count: 00001	high: 0.4119	 avg: 0.4119	   word: different pressure
count: 00001	high: 0.4182	 avg: 0.4182	   word: non-perfect fluid
count: 00001	high: 0.4235	 avg: 0.4235	   word: Ricci identities
count: 00001	high: 0.4250	 avg: 0.4250	   word: anisotropy parameter
count: 00001	high: 0.6097	 avg: 0.6097	   word: higher dimensional space-time
count: 00001	high: 0.6193	 avg: 0.6193	   word: shear increases
count: 00001	high: 0.6293	 avg: 0.6293	   word: higher dimensional Friedmann-Lema\^
count: 00001	high: 0.8316	 avg: 0.8316	   word: shear dynamics
count: 00001	high: 0.8715	 avg: 0.8715	   word: extra dimensions
count: 00001	high: 0.9876	 avg: 0.9876	   word: shear tensor
count: 00001	high: 0.4315	 avg: 0.4315	   word: Ho\v
count: 00001	high: 0.4319	 avg: 0.4319	   word: versions
count: 00001	high: 0.4443	 avg: 0.4443	   word: DM
count: 00001	high: 0.4676	 avg: 0.4676	   word: parametrization
count: 00001	high: 0.4734	 avg: 0.4734	   word: expressions
count: 00001	high: 0.5764	 avg: 0.5764	   word: strong dependence
count: 00001	high: 0.5780	 avg: 0.5780	   word: Dark Matter
count: 00001	high: 0.5811	 avg: 0.5811	   word: evolutionary form
count: 00001	high: 0.5963	 avg: 0.5963	   word: Power Law
count: 00001	high: 0.6020	 avg: 0.6020	   word: ava-Lifshitz cosmology
count: 00001	high: 0.6583	 avg: 0.6583	   word: RDE
count: 00001	high: 0.6897	 avg: 0.6897	   word: interacting case
count: 00001	high: 0.7673	 avg: 0.7673	   word: Ricci Dark Energy
count: 00001	high: 0.7688	 avg: 0.7688	   word: low redshift expansion
count: 00001	high: 0.7700	 avg: 0.7700	   word: EoS parameter
count: 00001	high: 0.7779	 avg: 0.7779	   word: exact differential equation
count: 00001	high: 0.7790	 avg: 0.7790	   word: small redshift approximation
count: 00001	high: 0.7859	 avg: 0.7859	   word: spatially non-flat universe
count: 00001	high: 0.8262	 avg: 0.8262	   word: Logarithmic Entropy Corrected
count: 00001	high: 0.9121	 avg: 0.9121	   word: energy density parameter
count: 00001	high: 0.3462	 avg: 0.3462	   word: Machian
count: 00001	high: 0.3469	 avg: 0.3469	   word: semiclassical-histories-records
count: 00001	high: 0.3470	 avg: 0.3470	   word: levels
count: 00001	high: 0.3527	 avg: 0.3527	   word: galaxies
count: 00001	high: 0.3600	 avg: 0.3600	   word: parallels
count: 00001	high: 0.3640	 avg: 0.3640	   word: geometries
count: 00001	high: 0.3704	 avg: 0.3704	   word: Whilst
count: 00001	high: 0.3736	 avg: 0.3736	   word: number
count: 00001	high: 0.3765	 avg: 0.3765	   word: QM
count: 00001	high: 0.3768	 avg: 0.3768	   word: perturbations
count: 00001	high: 0.3955	 avg: 0.3955	   word: Time
count: 00001	high: 0.4294	 avg: 0.4294	   word: elimination
count: 00001	high: 0.5515	 avg: 0.5515	   word: basis set
count: 00001	high: 0.5521	 avg: 0.5521	   word: intermediate geometry
count: 00001	high: 0.5526	 avg: 0.5526	   word: model arena
count: 00001	high: 0.5546	 avg: 0.5546	   word: -body problem
count: 00001	high: 0.5564	 avg: 0.5564	   word: main features
count: 00001	high: 0.5582	 avg: 0.5582	   word: modewise split
count: 00001	high: 0.5609	 avg: 0.5609	   word: Halliwell-Hawking model
count: 00001	high: 0.5613	 avg: 0.5613	   word: useful upgrades
count: 00001	high: 0.5740	 avg: 0.5740	   word: specific model
count: 00001	high: 0.5765	 avg: 0.5765	   word: local resolution
count: 00001	high: 0.5803	 avg: 0.5803	   word: minisuperspace models
count: 00001	high: 0.5811	 avg: 0.5811	   word: conceptual differences
count: 00001	high: 0.5892	 avg: 0.5892	   word: Kuchar beables
count: 00001	high: 0.5909	 avg: 0.5909	   word: relational triangle
count: 00001	high: 0.5945	 avg: 0.5945	   word: quantum approach
count: 00001	high: 0.6056	 avg: 0.6056	   word: fact 8/9ths
count: 00001	high: 0.6061	 avg: 0.6061	   word: Theoretical Physics
count: 00001	high: 0.6065	 avg: 0.6065	   word: inflationary mechanism
count: 00001	high: 0.6101	 avg: 0.6101	   word: various areas
count: 00001	high: 0.6102	 avg: 0.6102	   word: first-class constraints
count: 00001	high: 0.6109	 avg: 0.6109	   word: CMB hotspots
count: 00001	high: 0.6237	 avg: 0.6237	   word: collinear singularities
count: 00001	high: 0.6475	 avg: 0.6475	   word: surprising singularities
count: 00001	high: 0.7298	 avg: 0.7298	   word: inhomogeneous fluctuations
count: 00001	high: 0.8239	 avg: 0.8239	   word: classical level
count: 00001	high: 0.8678	 avg: 0.8678	   word: quantum cosmological fluctuations
count: 00001	high: 0.9157	 avg: 0.9157	   word: slightly inhomogeneous cosmology
count: 00001	high: 0.9604	 avg: 0.9604	   word: multi-faceted conceptual incompatibility
count: 00001	high: 0.4110	 avg: 0.4110	   word: aim
count: 00001	high: 0.4125	 avg: 0.4125	   word: descriptions
count: 00001	high: 0.4134	 avg: 0.4134	   word: potential
count: 00001	high: 0.4135	 avg: 0.4135	   word: interactions
count: 00001	high: 0.4227	 avg: 0.4227	   word: details
count: 00001	high: 0.4626	 avg: 0.4626	   word: inflaton background
count: 00001	high: 0.4633	 avg: 0.4633	   word: New issue
count: 00001	high: 0.4661	 avg: 0.4661	   word: general solution
count: 00001	high: 0.4705	 avg: 0.4705	   word: quintom character
count: 00001	high: 0.4714	 avg: 0.4714	   word: inflation theory
count: 00001	high: 0.4742	 avg: 0.4742	   word: wide sense
count: 00001	high: 0.4772	 avg: 0.4772	   word: present review
count: 00001	high: 0.4774	 avg: 0.4774	   word: long-wave approximation
count: 00001	high: 0.4782	 avg: 0.4782	   word: shortwave approximation
count: 00001	high: 0.4822	 avg: 0.4822	   word: successive applications
count: 00001	high: 0.4897	 avg: 0.4897	   word: inflationary epoch
count: 00001	high: 0.5080	 avg: 0.5080	   word: two-component model
count: 00001	high: 0.5166	 avg: 0.5166	   word: dark sector fields
count: 00001	high: 0.5239	 avg: 0.5239	   word: law Universe expansion
count: 00001	high: 0.5266	 avg: 0.5266	   word: Universe evolution
count: 00001	high: 0.5359	 avg: 0.5359	   word: New generalized model
count: 00001	high: 0.5382	 avg: 0.5382	   word: canonical scalar field
count: 00001	high: 0.5426	 avg: 0.5426	   word: dark sector perturbations
count: 00001	high: 0.5617	 avg: 0.5617	   word: self-gravitating nonlinear sigma
count: 00001	high: 0.6142	 avg: 0.6142	   word: chiral fields
count: 00001	high: 0.9327	 avg: 0.9327	   word: chiral cosmological model
count: 00001	high: 0.2492	 avg: 0.2492	   word: group
count: 00001	high: 0.2493	 avg: 0.2493	   word: vacuum
count: 00001	high: 0.2545	 avg: 0.2545	   word: phenomenon
count: 00001	high: 0.2730	 avg: 0.2730	   word: criterion
count: 00001	high: 0.2760	 avg: 0.2760	   word: generalization
count: 00001	high: 0.2864	 avg: 0.2864	   word: invariance
count: 00001	high: 0.3103	 avg: 0.3103	   word: Laplacian
count: 00001	high: 0.4735	 avg: 0.4735	   word: physical states
count: 00001	high: 0.4976	 avg: 0.4976	   word: exponential production
count: 00001	high: 0.4992	 avg: 0.4992	   word: physical predictions
count: 00001	high: 0.5038	 avg: 0.5038	   word: unique way
count: 00001	high: 0.5160	 avg: 0.5160	   word: field description
count: 00001	high: 0.5214	 avg: 0.5214	   word: field propagates
count: 00001	high: 0.5335	 avg: 0.5335	   word: Klein-Gordon type
count: 00001	high: 0.5521	 avg: 0.5521	   word: elliptic regime
count: 00001	high: 0.5622	 avg: 0.5622	   word: spatial symmetries
count: 00001	high: 0.5763	 avg: 0.5763	   word: nonstationary spacetimes
count: 00001	high: 0.5819	 avg: 0.5819	   word: unitary implementation
count: 00001	high: 0.6048	 avg: 0.6048	   word: unitary transformations
count: 00001	high: 0.6186	 avg: 0.6186	   word: scalar fields
count: 00001	high: 0.6393	 avg: 0.6393	   word: Fock representation
count: 00001	high: 0.6655	 avg: 0.6655	   word: spacetime interpretation
count: 00001	high: 0.6856	 avg: 0.6856	   word: cosmological spacetime
count: 00001	high: 0.6858	 avg: 0.6858	   word: signature change
count: 00001	high: 0.7522	 avg: 0.7522	   word: field equations
count: 00001	high: 0.7919	 avg: 0.7919	   word: specific canonical pair
count: 00001	high: 0.8112	 avg: 0.8112	   word: hyperbolic dynamical regime
count: 00001	high: 0.8654	 avg: 0.8654	   word: relevant spatial dependence
count: 00001	high: 0.9136	 avg: 0.9136	   word: spacetime metric degenerates
count: 00001	high: 0.9556	 avg: 0.9556	   word: privileged Fock quantization
count: 00001	high: 0.4327	 avg: 0.4327	   word: conditions
count: 00001	high: 0.4366	 avg: 0.4366	   word: source
count: 00001	high: 0.4516	 avg: 0.4516	   word: acceleration
count: 00001	high: 0.6128	 avg: 0.6128	   word: Einstein frame
count: 00001	high: 0.6224	 avg: 0.6224	   word: asymptotic form
count: 00001	high: 0.6330	 avg: 0.6330	   word: parameter space
count: 00001	high: 0.6362	 avg: 0.6362	   word: viable cosmology
count: 00001	high: 0.6411	 avg: 0.6411	   word: future attractor
count: 00001	high: 0.6810	 avg: 0.6810	   word: cosmological viability
count: 00001	high: 0.6815	 avg: 0.6815	   word: weak coupling
count: 00001	high: 0.8499	 avg: 0.8499	   word: double exponential potential
count: 00001	high: 0.8663	 avg: 0.8663	   word: acceptable cosmological history
count: 00001	high: 0.8749	 avg: 0.8749	   word: transient matter era
count: 00001	high: 0.9108	 avg: 0.9108	   word: scalar field non
count: 00001	high: 0.9215	 avg: 0.9215	   word: perfect fluid matter
count: 00001	high: 0.2861	 avg: 0.2861	   word: introduction
count: 00001	high: 0.2991	 avg: 0.2991	   word: arguments
count: 00001	high: 0.3295	 avg: 0.3295	   word: favour
count: 00001	high: 0.6028	 avg: 0.6028	   word: effective level
count: 00001	high: 0.7198	 avg: 0.7198	   word: infinitely many ways
count: 00001	high: 0.7667	 avg: 0.7667	   word: canonical transformations
count: 00001	high: 0.7892	 avg: 0.7892	   word: conjugate momenta
count: 00001	high: 0.8184	 avg: 0.8184	   word: holonomy corrections
count: 00001	high: 0.9658	 avg: 0.9658	   word: different modified holonomy
count: 00001	high: 0.9805	 avg: 0.9805	   word: clear physical meaning
count: 00001	high: 0.2036	 avg: 0.2036	   word: PBHs
count: 00001	high: 0.3316	 avg: 0.3316	   word: General Theory
count: 00001	high: 0.3601	 avg: 0.3601	   word: Standard Cosmology
count: 00001	high: 0.3911	 avg: 0.3911	   word: faster rate
count: 00001	high: 0.5717	 avg: 0.5717	   word: accretion rate
count: 00001	high: 0.6640	 avg: 0.6640	   word: respective dominant periods
count: 00001	high: 0.6995	 avg: 0.6995	   word: primordial black holes
count: 00001	high: 0.7202	 avg: 0.7202	   word: energy accretion efficiency
count: 00001	high: 0.8529	 avg: 0.8529	   word: vacuum energy
count: 00001	high: 0.4360	 avg: 0.4360	   word: power-law
count: 00001	high: 0.4725	 avg: 0.4725	   word: M_
count: 00001	high: 0.6140	 avg: 0.6140	   word: particular cases
count: 00001	high: 0.6159	 avg: 0.6159	   word: complicated case
count: 00001	high: 0.6456	 avg: 0.6456	   word: exponential ones
count: 00001	high: 0.6495	 avg: 0.6495	   word: Sitter solution
count: 00001	high: 0.8094	 avg: 0.8094	   word: scalar field description
count: 00001	high: 0.8545	 avg: 0.8545	   word: exact cosmological solutions
count: 00001	high: 0.8958	 avg: 0.8958	   word: isotropic Friedmann-Robertson-Walker Universe
count: 00001	high: 0.9223	 avg: 0.9223	   word: main cosmological properties
count: 00001	high: 0.9885	 avg: 0.9885	   word: classical Friedmann equations
count: 00001	high: 0.2576	 avg: 0.2576	   word: examples
count: 00001	high: 0.5104	 avg: 0.5104	   word: Different forms
count: 00001	high: 0.5303	 avg: 0.5303	   word: -modified gravity
count: 00001	high: 0.5414	 avg: 0.5414	   word: finite-time singularities
count: 00001	high: 0.5731	 avg: 0.5731	   word: early-time acceleration
count: 00001	high: 0.5900	 avg: 0.5900	   word: FRW space-time
count: 00001	high: 0.6229	 avg: 0.6229	   word: corresponding fluids
count: 00001	high: 0.8118	 avg: 0.8118	   word: bounce cosmology
count: 00001	high: 0.9147	 avg: 0.9147	   word: inhomogeneous viscous fluids
count: 00001	high: 0.2421	 avg: 0.2421	   word: general
count: 00001	high: 0.2424	 avg: 0.2424	   word: properties
count: 00001	high: 0.2427	 avg: 0.2427	   word: reliability
count: 00001	high: 0.2485	 avg: 0.2485	   word: departure
count: 00001	high: 0.2648	 avg: 0.2648	   word: discrepancy
count: 00001	high: 0.3180	 avg: 0.3180	   word: departures
count: 00001	high: 0.4402	 avg: 0.4402	   word: field momentum
count: 00001	high: 0.4430	 avg: 0.4430	   word: different fluctuations
count: 00001	high: 0.4433	 avg: 0.4433	   word: good approximation
count: 00001	high: 0.4458	 avg: 0.4458	   word: generic feature
count: 00001	high: 0.4466	 avg: 0.4466	   word: coarse level
count: 00001	high: 0.4535	 avg: 0.4535	   word: surprising results
count: 00001	high: 0.4544	 avg: 0.4544	   word: non-monotonic way
count: 00001	high: 0.4564	 avg: 0.4564	   word: important questions
count: 00001	high: 0.4786	 avg: 0.4786	   word: wide spread
count: 00001	high: 0.4839	 avg: 0.4839	   word: universal maximum
count: 00001	high: 0.4840	 avg: 0.4840	   word: key result
count: 00001	high: 0.4876	 avg: 0.4876	   word: spacetime curvature
count: 00001	high: 0.6338	 avg: 0.6338	   word: Planck density
count: 00001	high: 0.6758	 avg: 0.6758	   word: Chimera numerical scheme
count: 00001	high: 0.6762	 avg: 0.6762	   word: spatially flat model
count: 00001	high: 0.6804	 avg: 0.6804	   word: severe computational challenges
count: 00001	high: 0.6865	 avg: 0.6865	   word: exactly solvable model
count: 00001	high: 0.6876	 avg: 0.6876	   word: underlying quantum dynamics
count: 00001	high: 0.7075	 avg: 0.7075	   word: scalar field momenta
count: 00001	high: 0.7155	 avg: 0.7155	   word: various matter models
count: 00001	high: 0.7158	 avg: 0.7158	   word: matter field probes
count: 00001	high: 0.7216	 avg: 0.7216	   word: continuum effective spacetime
count: 00001	high: 0.7312	 avg: 0.7312	   word: widely spread states
count: 00001	high: 0.9273	 avg: 0.9273	   word: Planck volume
count: 00001	high: 0.4299	 avg: 0.4299	   word: specific choices
count: 00001	high: 0.4854	 avg: 0.4854	   word: Brans-Dicke function
count: 00001	high: 0.6051	 avg: 0.6051	   word: scalar-tensor cosmology
count: 00001	high: 0.7633	 avg: 0.7633	   word: corresponding differential equations
count: 00001	high: 0.3401	 avg: 0.3401	   word: sign
count: 00001	high: 0.3515	 avg: 0.3515	   word: crossover
count: 00001	high: 0.3583	 avg: 0.3583	   word: boundaries
count: 00001	high: 0.3631	 avg: 0.3631	   word: kinematics
count: 00001	high: 0.3647	 avg: 0.3647	   word: crossovers
count: 00001	high: 0.3764	 avg: 0.3764	   word: aeons
count: 00001	high: 0.4487	 avg: 0.4487	   word: Penrose
count: 00001	high: 0.5160	 avg: 0.5160	   word: early history
count: 00001	high: 0.5269	 avg: 0.5269	   word: Minkowski space
count: 00001	high: 0.5298	 avg: 0.5298	   word: imaginary time
count: 00001	high: 0.5364	 avg: 0.5364	   word: light cone
count: 00001	high: 0.5387	 avg: 0.5387	   word: projective space
count: 00001	high: 0.5498	 avg: 0.5498	   word: tangent directions
count: 00001	high: 0.5528	 avg: 0.5528	   word: previous aeon
count: 00001	high: 0.5855	 avg: 0.5855	   word: natural boundary
count: 00001	high: 0.5967	 avg: 0.5967	   word: Mixmaster Universe
count: 00001	high: 0.7534	 avg: 0.7534	   word: reverse Wick rotation
count: 00001	high: 0.8006	 avg: 0.8006	   word: algebraic geometric models
count: 00001	high: 0.8097	 avg: 0.8097	   word: Wick rotation
count: 00001	high: 0.8223	 avg: 0.8223	   word: Big Bang boundary
count: 00001	high: 0.6186	 avg: 0.6186	   word: Statefinder diagnostic
count: 00001	high: 0.7780	 avg: 0.7780	   word: Lyra manifold
count: 00001	high: 0.8265	 avg: 0.8265	   word: quintessence cosmology
count: 00001	high: 0.2249	 avg: 0.2249	   word: matter-chameleon
count: 00001	high: 0.2263	 avg: 0.2263	   word: DBI-essence
count: 00001	high: 0.2302	 avg: 0.2302	   word: stability
count: 00001	high: 0.2303	 avg: 0.2303	   word: al.
count: 00001	high: 0.2374	 avg: 0.2374	   word: Yang
count: 00001	high: 0.2374	 avg: 0.2374	   word: potentials
count: 00001	high: 0.2595	 avg: 0.2595	   word: Phys
count: 00001	high: 0.3482	 avg: 0.3482	   word: NHDE model
count: 00001	high: 0.3591	 avg: 0.3591	   word: potential increases
count: 00001	high: 0.3620	 avg: 0.3620	   word: H^2+\nu \dot
count: 00001	high: 0.3874	 avg: 0.3874	   word: \emph{Mod.
count: 00001	high: 0.5109	 avg: 0.5109	   word: New Holographic Dark
count: 00001	high: 0.5236	 avg: 0.5236	   word: massless conformally-invariant fields
count: 00001	high: 0.5401	 avg: 0.5401	   word: tachyon scalar field
count: 00001	high: 0.5464	 avg: 0.5464	   word: phantom crossing occurs
count: 00001	high: 0.5644	 avg: 0.5644	   word: quantum correction
count: 00001	high: 0.7250	 avg: 0.7250	   word: scalar field models
count: 00001	high: 0.7688	 avg: 0.7688	   word: chameleon Brans-Dicke chameleon
count: 00001	high: 0.9951	 avg: 0.9951	   word: chameleon Brans-Dicke cosmology
count: 00001	high: 0.3340	 avg: 0.3340	   word: change
count: 00001	high: 0.3351	 avg: 0.3351	   word: rate
count: 00001	high: 0.3395	 avg: 0.3395	   word: confirmation
count: 00001	high: 0.3430	 avg: 0.3430	   word: conclusion
count: 00001	high: 0.4733	 avg: 0.4733	   word: fact shows
count: 00001	high: 0.4849	 avg: 0.4849	   word: total entropy
count: 00001	high: 0.4892	 avg: 0.4892	   word: thermal equilibrium
count: 00001	high: 0.4962	 avg: 0.4962	   word: generalized second law
count: 00001	high: 0.4991	 avg: 0.4991	   word: event horizon
count: 00001	high: 0.5649	 avg: 0.5649	   word: dark energy temperature
count: 00001	high: 0.6412	 avg: 0.6412	   word: perfect thermodynamic boundary
count: 00001	high: 0.6796	 avg: 0.6796	   word: non-equilibrium conditions
count: 00001	high: 0.8479	 avg: 0.8479	   word: apparent horizon
count: 00001	high: 0.2594	 avg: 0.2594	   word: criteria
count: 00001	high: 0.4380	 avg: 0.4380	   word: wide class
count: 00001	high: 0.4747	 avg: 0.4747	   word: important tool
count: 00001	high: 0.4920	 avg: 0.4920	   word: master parameters
count: 00001	high: 0.5374	 avg: 0.5374	   word: cosmological horizon
count: 00001	high: 0.5451	 avg: 0.5451	   word: curvature profiles
count: 00001	high: 0.6112	 avg: 0.6112	   word: primordial spectrum
count: 00001	high: 0.7440	 avg: 0.7440	   word: PBHs formation
count: 00001	high: 0.7532	 avg: 0.7532	   word: highly perturbed configurations
count: 00001	high: 0.7989	 avg: 0.7989	   word: radiation domination epoch
count: 00001	high: 0.8602	 avg: 0.8602	   word: Primordial black holes
count: 00001	high: 0.9270	 avg: 0.9270	   word: small-scale curvature perturbations
count: 00001	high: 0.3503	 avg: 0.3503	   word: different effects
count: 00001	high: 0.3590	 avg: 0.3590	   word: single model
count: 00001	high: 0.3854	 avg: 0.3854	   word: standard models
count: 00001	high: 0.4392	 avg: 0.4392	   word: particle masses
count: 00001	high: 0.4604	 avg: 0.4604	   word: zero-point energy
count: 00001	high: 0.4773	 avg: 0.4773	   word: neutrino oscillations
count: 00001	high: 0.7087	 avg: 0.7087	   word: leptonic weak-like forces
count: 00001	high: 0.7839	 avg: 0.7839	   word: gravitational singularity formation
count: 00001	high: 0.8177	 avg: 0.8177	   word: background-induced non-linear potentials
count: 00001	high: 0.8489	 avg: 0.8489	   word: least-order torsional completion
count: 00001	high: 0.9391	 avg: 0.9391	   word: fermionic Dirac matter
count: 00001	high: 0.2517	 avg: 0.2517	   word: P_
count: 00001	high: 0.5087	 avg: 0.5087	   word: interaction term
count: 00001	high: 0.5351	 avg: 0.5351	   word: barotropic fluid
count: 00001	high: 0.8320	 avg: 0.8320	   word: ghost dark energy
count: 00001	high: 0.9373	 avg: 0.9373	   word: higher dimensional cosmology
count: 00001	high: 0.4346	 avg: 0.4346	   word: Russia
count: 00001	high: 0.4353	 avg: 0.4353	   word: Russian-Spanish
count: 00001	high: 0.4514	 avg: 0.4514	   word: Congress
count: 00001	high: 0.4541	 avg: 0.4541	   word: Scales
count: 00001	high: 0.4580	 avg: 0.4580	   word: Particle
count: 00001	high: 0.4581	 avg: 0.4581	   word: Proceedings
count: 00001	high: 0.4635	 avg: 0.4635	   word: contribution
count: 00001	high: 0.5990	 avg: 0.5990	   word: standard material
count: 00001	high: 0.6030	 avg: 0.6030	   word: brief overview
count: 00001	high: 0.6276	 avg: 0.6276	   word: Nuclear Physics
count: 00001	high: 0.6278	 avg: 0.6278	   word: precise number
count: 00001	high: 0.6415	 avg: 0.6415	   word: uniqueness problems
count: 00001	high: 0.6468	 avg: 0.6468	   word: Saint Petersburg
count: 00001	high: 0.6507	 avg: 0.6507	   word: ADM approach
count: 00001	high: 0.6586	 avg: 0.6586	   word: bimetric gravity
count: 00001	high: 0.7191	 avg: 0.7191	   word: massive gravity
count: 00001	high: 0.7413	 avg: 0.7413	   word: non-perturbative aspects
count: 00001	high: 0.8022	 avg: 0.8022	   word: matrix square roots
count: 00001	high: 0.9592	 avg: 0.9592	   word: non-perturbative metric formulations
count: 00001	high: 0.5427	 avg: 0.5427	   word: Friedmann-Calabi-Yau
count: 00001	high: 0.6509	 avg: 0.6509	   word: origin
count: 00001	high: 0.6556	 avg: 0.6556	   word: Newton
count: 00001	high: 0.9385	 avg: 0.9385	   word: time variation
count: 00001	high: 0.9436	 avg: 0.9436	   word: present epoch
count: 00001	high: 0.3858	 avg: 0.3858	   word: qualitative results
count: 00001	high: 0.3868	 avg: 0.3868	   word: infrared region
count: 00001	high: 0.3959	 avg: 0.3959	   word: backreaction contributions
count: 00001	high: 0.3984	 avg: 0.3984	   word: initial data
count: 00001	high: 0.4007	 avg: 0.4007	   word: phase synchronization
count: 00001	high: 0.4081	 avg: 0.4081	   word: statistical amplification
count: 00001	high: 0.4395	 avg: 0.4395	   word: distant future
count: 00001	high: 0.4463	 avg: 0.4463	   word: distant past
count: 00001	high: 0.4522	 avg: 0.4522	   word: three-torus topology
count: 00001	high: 0.4631	 avg: 0.4631	   word: convenient gauge
count: 00001	high: 0.5258	 avg: 0.5258	   word: isotropic spacetime
count: 00001	high: 0.6248	 avg: 0.6248	   word: quantum gravity phenomena
count: 00001	high: 0.6684	 avg: 0.6684	   word: Mukhanov-Sasaki gauge invariants
count: 00001	high: 0.6905	 avg: 0.6905	   word: hybrid quantum description
count: 00001	high: 0.7547	 avg: 0.7547	   word: previous hybrid quantization
count: 00001	high: 0.7718	 avg: 0.7718	   word: massless vacuum state
count: 00001	high: 0.9673	 avg: 0.9673	   word: small scalar perturbations
count: 00001	high: 0.4596	 avg: 0.4596	   word: Poincar\
count: 00001	high: 0.4705	 avg: 0.4705	   word: effect
count: 00001	high: 0.4760	 avg: 0.4760	   word: relativity
count: 00001	high: 0.5173	 avg: 0.5173	   word: resultant
count: 00001	high: 0.7231	 avg: 0.7231	   word: gauge theory
count: 00001	high: 0.7350	 avg: 0.7350	   word: teleparallelism condition
count: 00001	high: 0.7473	 avg: 0.7473	   word: cosmic acceleration
count: 00001	high: 0.8316	 avg: 0.8316	   word: Friedmann cosmology
count: 00001	high: 0.9119	 avg: 0.9119	   word: spinning dark energy
count: 00001	high: 0.9572	 avg: 0.9572	   word: current accelerating universe
count: 00001	high: 0.9932	 avg: 0.9932	   word: cosmological constant driving
count: 00001	high: 0.4302	 avg: 0.4302	   word: oscillates
count: 00001	high: 0.4326	 avg: 0.4326	   word: domain
count: 00001	high: 0.4362	 avg: 0.4362	   word: limits
count: 00001	high: 0.4399	 avg: 0.4399	   word: energies
count: 00001	high: 0.4446	 avg: 0.4446	   word: maxima
count: 00001	high: 0.4456	 avg: 0.4456	   word: singularities
count: 00001	high: 0.5616	 avg: 0.5616	   word: present paper
count: 00001	high: 0.5618	 avg: 0.5618	   word: quantum level
count: 00001	high: 0.5686	 avg: 0.5686	   word: early stages
count: 00001	high: 0.5856	 avg: 0.5856	   word: drastic modification
count: 00001	high: 0.5967	 avg: 0.5967	   word: present work
