count: 00012	high: 0.5352	 avg: 0.3370	   word: presence
count: 00001	high: 0.6318	 avg: 0.6318	   word: total thermal energy
count: 00001	high: 0.6660	 avg: 0.6660	   word: information number bounds
count: 00001	high: 0.6872	 avg: 0.6872	   word: self gravitating systems
count: 00001	high: 0.7054	 avg: 0.7054	   word: Calogero quantization action
count: 00001	high: 0.7835	 avg: 0.7835	   word: information number
count: 00001	high: 0.9472	 avg: 0.9472	   word: cosmological constant lamda
count: 00001	high: 0.4456	 avg: 0.4456	   word: support
count: 00001	high: 0.4586	 avg: 0.4586	   word: implications
count: 00001	high: 0.4691	 avg: 0.4691	   word: float
count: 00001	high: 0.4754	 avg: 0.4754	   word: render
count: 00001	high: 0.4758	 avg: 0.4758	   word: conclusion
count: 00001	high: 0.6447	 avg: 0.6447	   word: basic facts
count: 00001	high: 0.6767	 avg: 0.6767	   word: mechanical equilibrium
count: 00001	high: 0.6915	 avg: 0.6915	   word: hypothetical relation
count: 00001	high: 0.7348	 avg: 0.7348	   word: buoyancy force
count: 00001	high: 0.8663	 avg: 0.8663	   word: concrete simple model
count: 00001	high: 0.8965	 avg: 0.8965	   word: parallel metallic plates
count: 00001	high: 0.9086	 avg: 0.9086	   word: weak gravitational field
count: 00001	high: 0.9227	 avg: 0.9227	   word: Recent theoretical arguments
count: 00001	high: 0.9437	 avg: 0.9437	   word: Casimir cavity
count: 00001	high: 0.9510	 avg: 0.9510	   word: effective negative mass
count: 00001	high: 0.4308	 avg: 0.4308	   word: holonomies
count: 00001	high: 0.4309	 avg: 0.4309	   word: terms
count: 00001	high: 0.4702	 avg: 0.4702	   word: Gauss
count: 00001	high: 0.4833	 avg: 0.4833	   word: interplay
count: 00001	high: 0.6034	 avg: 0.6034	   word: action level
count: 00001	high: 0.6287	 avg: 0.6287	   word: lattice approach
count: 00001	high: 0.6313	 avg: 0.6313	   word: Kalb-Ramond transformations
count: 00001	high: 0.6502	 avg: 0.6502	   word: Hamiltonian analysis
count: 00001	high: 0.8039	 avg: 0.8039	   word: certain gauge freedom
count: 00001	high: 0.8212	 avg: 0.8212	   word: on-shell space-time diffeomorphisms
count: 00001	high: 0.8597	 avg: 0.8597	   word: continuum local symmetries
count: 00001	high: 0.8797	 avg: 0.8797	   word: canonical discretization
count: 00001	high: 0.8984	 avg: 0.8984	   word: constant curvature relation
count: 00001	high: 0.9015	 avg: 0.9015	   word: standard canonical analysis
count: 00001	high: 0.2054	 avg: 0.2054	   word: curvature
count: 00001	high: 0.2115	 avg: 0.2115	   word: voids
count: 00001	high: 0.2161	 avg: 0.2161	   word: elasticity
count: 00001	high: 0.2183	 avg: 0.2183	   word: QCD
count: 00001	high: 0.2231	 avg: 0.2231	   word: pendulum
count: 00001	high: 0.2295	 avg: 0.2295	   word: axion
count: 00001	high: 0.4740	 avg: 0.4740	   word: effective values
count: 00001	high: 0.4863	 avg: 0.4863	   word: experimental observation
count: 00001	high: 0.5126	 avg: 0.5126	   word: localised matter/energy-density
count: 00001	high: 0.5186	 avg: 0.5186	   word: inhomogeneous scale-factor
count: 00001	high: 0.5241	 avg: 0.5241	   word: Preliminary results
count: 00001	high: 0.5257	 avg: 0.5257	   word: spatial dependence
count: 00001	high: 0.5364	 avg: 0.5364	   word: vast expanses
count: 00001	high: 0.5626	 avg: 0.5626	   word: quantum chromodynamics
count: 00001	high: 0.5674	 avg: 0.5674	   word: temperature fluctuations
count: 00001	high: 0.6034	 avg: 0.6034	   word: cosmological scale-factor
count: 00001	high: 0.8071	 avg: 0.8071	   word: cosmic microwave background
count: 00001	high: 0.9571	 avg: 0.9571	   word: symmetric quintessence scalar
count: 00001	high: 0.4489	 avg: 0.4489	   word: process
count: 00001	high: 0.4583	 avg: 0.4583	   word: thesis
count: 00001	high: 0.4620	 avg: 0.4620	   word: behaviour
count: 00001	high: 0.4895	 avg: 0.4895	   word: self-gravitation
count: 00001	high: 0.4914	 avg: 0.4914	   word: vacuum
count: 00001	high: 0.6670	 avg: 0.6670	   word: kinetic energy
count: 00001	high: 0.6687	 avg: 0.6687	   word: pure gravity
count: 00001	high: 0.6772	 avg: 0.6772	   word: expansion rate
count: 00001	high: 0.6935	 avg: 0.6935	   word: invariant measure
count: 00001	high: 0.6956	 avg: 0.6956	   word: initial ensemble
count: 00001	high: 0.8717	 avg: 0.8717	   word: classical gravitons
count: 00001	high: 0.8919	 avg: 0.8919	   word: initial value data
count: 00001	high: 0.9120	 avg: 0.9120	   word: sufficiently dense ensemble
count: 00001	high: 0.9355	 avg: 0.9355	   word: quantum gravitational back-reaction
count: 00001	high: 0.9822	 avg: 0.9822	   word: infrared gravitons
count: 00001	high: 0.3577	 avg: 0.3577	   word: ways
count: 00001	high: 0.6295	 avg: 0.6295	   word: short review
count: 00001	high: 0.6792	 avg: 0.6792	   word: equivalence problem
count: 00001	high: 0.7646	 avg: 0.7646	   word: Cartan scalars
count: 00001	high: 0.8657	 avg: 0.8657	   word: different LTB models
count: 00001	high: 0.8814	 avg: 0.8814	   word: correlation term
count: 00001	high: 0.9405	 avg: 0.9405	   word: example leading correlation
count: 00001	high: 0.9531	 avg: 0.9531	   word: monochromatic gravitational wave
count: 00001	high: 0.3491	 avg: 0.3491	   word: field
count: 00001	high: 0.3573	 avg: 0.3573	   word: charges
count: 00001	high: 0.5141	 avg: 0.5141	   word: Einstein-Maxwell-Scalar theory
count: 00001	high: 0.5346	 avg: 0.5346	   word: vacuum contribution
count: 00001	high: 0.5528	 avg: 0.5528	   word: potential admits
count: 00001	high: 0.5636	 avg: 0.5636	   word: finite minima
count: 00001	high: 0.5835	 avg: 0.5835	   word: finely tune
count: 00001	high: 0.6057	 avg: 0.6057	   word: dimensional Einstein
count: 00001	high: 0.8220	 avg: 0.8220	   word: properly tuned parameters
count: 00001	high: 0.9211	 avg: 0.9211	   word: massless self-interacting scalar
count: 00001	high: 0.4116	 avg: 0.4116	   word: initial conditions
count: 00001	high: 0.4156	 avg: 0.4156	   word: field modes
count: 00001	high: 0.4163	 avg: 0.4163	   word: simple model
count: 00001	high: 0.4279	 avg: 0.4279	   word: classical background
count: 00001	high: 0.4315	 avg: 0.4315	   word: possible consequences
count: 00001	high: 0.4363	 avg: 0.4363	   word: universe evolves
count: 00001	high: 0.4363	 avg: 0.4363	   word: quantum field
count: 00001	high: 0.4562	 avg: 0.4562	   word: previous result
count: 00001	high: 0.4895	 avg: 0.4895	   word: simply extrapolation
count: 00001	high: 0.5037	 avg: 0.5037	   word: uncertainty principle
count: 00001	high: 0.5331	 avg: 0.5331	   word: background spacetime
count: 00001	high: 0.6984	 avg: 0.6984	   word: closed Friedmann-Robertson-Walker background
count: 00001	high: 0.7042	 avg: 0.7042	   word: adiabatically expanded wave
count: 00001	high: 0.7492	 avg: 0.7492	   word: New Inflationary Model
count: 00001	high: 0.7863	 avg: 0.7863	   word: flat spacetime theory
count: 00001	high: 0.7980	 avg: 0.7980	   word: correct commutator relations
count: 00001	high: 0.8917	 avg: 0.8917	   word: alternative inflationary model
count: 00001	high: 0.9447	 avg: 0.9447	   word: possible curvature dependence
count: 00001	high: 0.9759	 avg: 0.9759	   word: curvature dependence
count: 00001	high: 0.3473	 avg: 0.3473	   word: generators
count: 00001	high: 0.3479	 avg: 0.3479	   word: fields
count: 00001	high: 0.3540	 avg: 0.3540	   word: conjunction
count: 00001	high: 0.3703	 avg: 0.3703	   word: softening
count: 00001	high: 0.3751	 avg: 0.3751	   word: Bohm
count: 00001	high: 0.3840	 avg: 0.3840	   word: wave-function
count: 00001	high: 0.3876	 avg: 0.3876	   word: imposition
count: 00001	high: 0.3996	 avg: 0.3996	   word: space-times
count: 00001	high: 0.5753	 avg: 0.5753	   word: classical geometry
count: 00001	high: 0.5759	 avg: 0.5759	   word: classical theory
count: 00001	high: 0.5845	 avg: 0.5845	   word: additional restrictions
count: 00001	high: 0.5898	 avg: 0.5898	   word: good correlation
count: 00001	high: 0.5915	 avg: 0.5915	   word: action results
count: 00001	high: 0.5952	 avg: 0.5952	   word: supplementary conditions
count: 00001	high: 0.6043	 avg: 0.6043	   word: quantum counterparts
count: 00001	high: 0.6167	 avg: 0.6167	   word: corresponding quantization
count: 00001	high: 0.6174	 avg: 0.6174	   word: admissible sets
count: 00001	high: 0.6330	 avg: 0.6330	   word: Wheeler-DeWitt equation
count: 00001	high: 0.6345	 avg: 0.6345	   word: dynamical equations
count: 00001	high: 0.6679	 avg: 0.6679	   word: curvature singularity
count: 00001	high: 0.7140	 avg: 0.7140	   word: Noether symmetries
count: 00001	high: 0.7975	 avg: 0.7975	   word: BTZ geometry
count: 00001	high: 0.8039	 avg: 0.8039	   word: quantum mechanical level
count: 00001	high: 0.8248	 avg: 0.8248	   word: classical solution space
count: 00001	high: 0.8538	 avg: 0.8538	   word: mini-superspace constraint action
count: 00001	high: 0.8950	 avg: 0.8950	   word: classical conical singularity
count: 00001	high: 0.8966	 avg: 0.8966	   word: independent dynamical variable
count: 00001	high: 0.9196	 avg: 0.9196	   word: manifest local Killing
count: 00001	high: 0.3324	 avg: 0.3324	   word: BigBang/Lemaitre
count: 00001	high: 0.3324	 avg: 0.3324	   word: BigBang/BigCrunch
count: 00001	high: 0.3363	 avg: 0.3363	   word: solutions
count: 00001	high: 0.3402	 avg: 0.3402	   word: note
count: 00001	high: 0.3444	 avg: 0.3444	   word: proof
count: 00001	high: 0.3851	 avg: 0.3851	   word: Lemaitre
count: 00001	high: 0.4940	 avg: 0.4940	   word: unique functions
count: 00001	high: 0.5091	 avg: 0.5091	   word: frontier lines
count: 00001	high: 0.5205	 avg: 0.5205	   word: BigCrunch type
count: 00001	high: 0.5718	 avg: 0.5718	   word: BigBang types
count: 00001	high: 0.5901	 avg: 0.5901	   word: matter density
count: 00001	high: 0.6189	 avg: 0.6189	   word: radiation invariant
count: 00001	high: 0.6282	 avg: 0.6282	   word: radiation density
count: 00001	high: 0.6796	 avg: 0.6796	   word: smooth function branches
count: 00001	high: 0.6988	 avg: 0.6988	   word: simple asymptotic relation
count: 00001	high: 0.7206	 avg: 0.7206	   word: distinct basic types
count: 00001	high: 0.7626	 avg: 0.7626	   word: critical radiation parameter
count: 00001	high: 0.9038	 avg: 0.9038	   word: general Friedmann equation
count: 00001	high: 0.2041	 avg: 0.2041	   word: Gauss-Bonnet AdS
count: 00001	high: 0.2057	 avg: 0.2057	   word: specific heat
count: 00001	high: 0.2114	 avg: 0.2114	   word: analytical check
count: 00001	high: 0.2129	 avg: 0.2129	   word: isothermal compressibility
count: 00001	high: 0.2149	 avg: 0.2149	   word: Erhenfest equations
count: 00001	high: 0.2216	 avg: 0.2216	   word: conjugate quantity
count: 00001	high: 0.2222	 avg: 0.2222	   word: analytic verification
count: 00001	high: 0.3131	 avg: 0.3131	   word: extended phase spaces
count: 00001	high: 0.3189	 avg: 0.3189	   word: original expressions
count: 00001	high: 0.3211	 avg: 0.3211	   word: hole phase transition
count: 00001	high: 0.3349	 avg: 0.3349	   word: second-order phase transition
count: 00001	high: 0.3620	 avg: 0.3620	   word: classical Ehrenfest equations
count: 00001	high: 0.5052	 avg: 0.5052	   word: Ehrenfest equations
count: 00001	high: 0.6333	 avg: 0.6333	   word: critical point
count: 00001	high: 0.9284	 avg: 0.9284	   word: AdS black holes
count: 00001	high: 0.3344	 avg: 0.3344	   word: approach
count: 00001	high: 0.3378	 avg: 0.3378	   word: set
count: 00001	high: 0.3621	 avg: 0.3621	   word: Spin
count: 00001	high: 0.3772	 avg: 0.3772	   word: thanks
count: 00001	high: 0.4603	 avg: 0.4603	   word: SU
count: 00001	high: 0.5020	 avg: 0.5020	   word: quantum observables
count: 00001	high: 0.5072	 avg: 0.5072	   word: classical level
count: 00001	high: 0.6106	 avg: 0.6106	   word: complete quantization
count: 00001	high: 0.6578	 avg: 0.6578	   word: partial gauge
count: 00001	high: 0.8159	 avg: 0.8159	   word: topological matter fields
count: 00001	high: 0.8360	 avg: 0.8360	   word: compact semi-simple gauge
count: 00001	high: 0.9198	 avg: 0.9198	   word: Lorentzian D=1+2 gravity
count: 00001	high: 0.9238	 avg: 0.9238	   word: residual gauge invariance
count: 00001	high: 0.2350	 avg: 0.2350	   word: Einstein-Hilbert
count: 00001	high: 0.2351	 avg: 0.2351	   word: action
count: 00001	high: 0.2358	 avg: 0.2358	   word: condition
count: 00001	high: 0.2437	 avg: 0.2437	   word: rise
count: 00001	high: 0.2649	 avg: 0.2649	   word: MMGR
count: 00001	high: 0.4032	 avg: 0.4032	   word: explicit class
count: 00001	high: 0.5622	 avg: 0.5622	   word: distinct formal solution
count: 00001	high: 0.5771	 avg: 0.5771	   word: fiducial metrics
count: 00001	high: 0.5890	 avg: 0.5890	   word: constraint equations
count: 00001	high: 0.5976	 avg: 0.5976	   word: Stuckelberg scalars
count: 00001	high: 0.6296	 avg: 0.6296	   word: minimal massive gravity
count: 00001	high: 0.6839	 avg: 0.6839	   word: curvature physical metrics
count: 00001	high: 0.9503	 avg: 0.9503	   word: constant curvature solutions
count: 00001	high: 0.3991	 avg: 0.3991	   word: various values
count: 00001	high: 0.4100	 avg: 0.4100	   word: outer communication
count: 00001	high: 0.4128	 avg: 0.4128	   word: analytical formula
count: 00001	high: 0.4397	 avg: 0.4397	   word: magnetic charge
count: 00001	high: 0.4726	 avg: 0.4726	   word: electrovacuum solutions
count: 00001	high: 0.4737	 avg: 0.4737	   word: Pleba\'nski class
count: 00001	high: 0.5516	 avg: 0.5516	   word: NUT parameter
count: 00001	high: 0.8471	 avg: 0.8471	   word: spherical lightlike geodesics
count: 00001	high: 0.8547	 avg: 0.8547	   word: Sitter black hole
count: 00001	high: 0.8604	 avg: 0.8604	   word: photon regions
count: 00001	high: 0.9197	 avg: 0.9197	   word: Sitter space-times
count: 00001	high: 0.4486	 avg: 0.4486	   word: t^
count: 00001	high: 0.4755	 avg: 0.4755	   word: observation
count: 00001	high: 0.6918	 avg: 0.6918	   word: accelerating universe
count: 00001	high: 0.6989	 avg: 0.6989	   word: vacuum densities
count: 00001	high: 0.7070	 avg: 0.7070	   word: decisive role
count: 00001	high: 0.7562	 avg: 0.7562	   word: dimensional regularization
count: 00001	high: 0.7860	 avg: 0.7860	   word: huge discrepancy
count: 00001	high: 0.8528	 avg: 0.8528	   word: zero-point energies
count: 00001	high: 0.9252	 avg: 0.9252	   word: extremely small result
count: 00001	high: 0.9294	 avg: 0.9294	   word: gravitational scalar field
count: 00001	high: 0.9449	 avg: 0.9449	   word: zero-point energy vacuum
count: 00001	high: 0.3306	 avg: 0.3306	   word: BTZ
count: 00001	high: 0.3307	 avg: 0.3307	   word: Ba\~nados-Teitelbom-Zanell
count: 00001	high: 0.4578	 avg: 0.4578	   word: simple example
count: 00001	high: 0.4624	 avg: 0.4624	   word: Hawking temperature
count: 00001	high: 0.4812	 avg: 0.4812	   word: thermodynamic stability
count: 00001	high: 0.5136	 avg: 0.5136	   word: Bekenstein-Hawking entropy
count: 00001	high: 0.5330	 avg: 0.5330	   word: -dimensional spacetime
count: 00001	high: 0.5683	 avg: 0.5683	   word: finite quantum backreaction
count: 00001	high: 0.5852	 avg: 0.5852	   word: certain allowed regions
count: 00001	high: 0.6060	 avg: 0.6060	   word: gravitational entropy
count: 00001	high: 0.6409	 avg: 0.6409	   word: ring shell
count: 00001	high: 0.6686	 avg: 0.6686	   word: thermodynamic equilibrium states
count: 00001	high: 0.7119	 avg: 0.7119	   word: shell
count: 00001	high: 0.9053	 avg: 0.9053	   word: gravitational radius
count: 00001	high: 0.4207	 avg: 0.4207	   word: problem
count: 00001	high: 0.4218	 avg: 0.4218	   word: late-times
count: 00001	high: 0.4245	 avg: 0.4245	   word: R^
count: 00001	high: 0.4252	 avg: 0.4252	   word: effects
count: 00001	high: 0.4351	 avg: 0.4351	   word: power-law
count: 00001	high: 0.4835	 avg: 0.4835	   word: exponent
count: 00001	high: 0.8697	 avg: 0.8697	   word: toy models
count: 00001	high: 0.8865	 avg: 0.8865	   word: late-time evolution
count: 00001	high: 0.9254	 avg: 0.9254	   word: present paper
count: 00001	high: 0.9284	 avg: 0.9284	   word: Hilbert-Einstein action
count: 00001	high: 0.9421	 avg: 0.9421	   word: toy model
count: 00001	high: 0.9900	 avg: 0.9900	   word: possible equivalences
count: 00001	high: 0.9937	 avg: 0.9937	   word: gravity theories
count: 00001	high: 0.4478	 avg: 0.4478	   word: cases
count: 00001	high: 0.4490	 avg: 0.4490	   word: freedom
count: 00001	high: 0.4732	 avg: 0.4732	   word: integer
count: 00001	high: 0.4743	 avg: 0.4743	   word: neighbourhood
count: 00001	high: 0.4867	 avg: 0.4867	   word: su
count: 00001	high: 0.4888	 avg: 0.4888	   word: zeroes
count: 00001	high: 0.6583	 avg: 0.6583	   word: trivial solutions
count: 00001	high: 0.6878	 avg: 0.6878	   word: non-trivial solutions
count: 00001	high: 0.6878	 avg: 0.6878	   word: initial parameters
count: 00001	high: 0.7027	 avg: 0.7027	   word: gauge degrees
count: 00001	high: 0.7050	 avg: 0.7050	   word: EYM theory
count: 00001	high: 0.8808	 avg: 0.8808	   word: gauge field functions
count: 00001	high: 0.9763	 avg: 0.9763	   word: non-spherically symmetric spacetimes
count: 00001	high: 0.3435	 avg: 0.3435	   word: MOG
count: 00001	high: 0.3882	 avg: 0.3882	   word: dust model
count: 00001	high: 0.3918	 avg: 0.3918	   word: model,interaction terms
count: 00001	high: 0.3921	 avg: 0.3921	   word: sophisticated algorithms
count: 00001	high: 0.3923	 avg: 0.3923	   word: barotropic fluid
count: 00001	high: 0.3974	 avg: 0.3974	   word: various quantities
count: 00001	high: 0.3981	 avg: 0.3981	   word: high accuracy
count: 00001	high: 0.4091	 avg: 0.4091	   word: correction terms
count: 00001	high: 0.4224	 avg: 0.4224	   word: order derivatives
count: 00001	high: 0.4234	 avg: 0.4234	   word: phenomenological form
count: 00001	high: 0.4339	 avg: 0.4339	   word: viable models
count: 00001	high: 0.4359	 avg: 0.4359	   word: numerical analysis
count: 00001	high: 0.4568	 avg: 0.4568	   word: statefinder parameters
count: 00001	high: 0.4770	 avg: 0.4770	   word: scalar fields
count: 00001	high: 0.5137	 avg: 0.5137	   word: MOdified gravity
count: 00001	high: 0.5446	 avg: 0.5446	   word: DM equivalent
count: 00001	high: 0.6422	 avg: 0.6422	   word: cosmological data
count: 00001	high: 0.6670	 avg: 0.6670	   word: Time evolution
count: 00001	high: 0.7312	 avg: 0.7312	   word: numerical results
count: 00001	high: 0.8502	 avg: 0.8502	   word: covariant scalar-tensor-vector gravity
count: 00001	high: 0.9506	 avg: 0.9506	   word: cosmological parameters
count: 00001	high: 0.3433	 avg: 0.3433	   word: creation
count: 00001	high: 0.3452	 avg: 0.3452	   word: spectrum
count: 00001	high: 0.5020	 avg: 0.5020	   word: standard case
count: 00001	high: 0.5141	 avg: 0.5141	   word: early times
count: 00001	high: 0.5419	 avg: 0.5419	   word: interesting result
count: 00001	high: 0.5565	 avg: 0.5565	   word: \Lambda CDM
count: 00001	high: 0.5978	 avg: 0.5978	   word: gravity theory
count: 00001	high: 0.7160	 avg: 0.7160	   word: total number density
count: 00001	high: 0.7540	 avg: 0.7540	   word: standard Einstein gravity
count: 00001	high: 0.9347	 avg: 0.9347	   word: real scalar particles
count: 00001	high: 0.4405	 avg: 0.4405	   word: R-2Lambda+betaS^
count: 00001	high: 0.4509	 avg: 0.4509	   word: Walker
count: 00001	high: 0.4585	 avg: 0.4585	   word: Robertson
count: 00001	high: 0.4675	 avg: 0.4675	   word: S_
count: 00001	high: 0.5797	 avg: 0.5797	   word: abc
count: 00001	high: 0.6012	 avg: 0.6012	   word: KK-like model
count: 00001	high: 0.6672	 avg: 0.6672	   word: dimensionless parameter
count: 00001	high: 0.6817	 avg: 0.6817	   word: gauge-invariant expressions
count: 00001	high: 0.6861	 avg: 0.6861	   word: spin fluid
count: 00001	high: 0.6893	 avg: 0.6893	   word: gravitational fields
count: 00001	high: 0.7249	 avg: 0.7249	   word: spin tensor
count: 00001	high: 0.7266	 avg: 0.7266	   word: big-bang singularity
count: 00001	high: 0.7310	 avg: 0.7310	   word: new Kaluza
count: 00001	high: 0.9069	 avg: 0.9069	   word: cosmological constant Lambda
count: 00001	high: 0.9602	 avg: 0.9602	   word: Sitter gauge theory
count: 00001	high: 0.2643	 avg: 0.2643	   word: aspects
count: 00001	high: 0.2803	 avg: 0.2803	   word: idea
count: 00001	high: 0.2951	 avg: 0.2951	   word: horizons
count: 00001	high: 0.3028	 avg: 0.3028	   word: contrast
count: 00001	high: 0.3134	 avg: 0.3134	   word: violation
count: 00001	high: 0.5735	 avg: 0.5735	   word: interior region
count: 00001	high: 0.6225	 avg: 0.6225	   word: causal structure
count: 00001	high: 0.6234	 avg: 0.6234	   word: Schwarzschild case
count: 00001	high: 0.6471	 avg: 0.6471	   word: recent work
count: 00001	high: 0.8843	 avg: 0.8843	   word: Kerr black hole
count: 00001	high: 0.8881	 avg: 0.8881	   word: new mass function
count: 00001	high: 0.9038	 avg: 0.9038	   word: black hole rotation
count: 00001	high: 0.9244	 avg: 0.9244	   word: new proposed solutions
count: 00001	high: 0.9380	 avg: 0.9380	   word: weak energy condition
count: 00001	high: 0.9462	 avg: 0.9462	   word: spherically symmetrical case
count: 00001	high: 0.9535	 avg: 0.9535	   word: Hayward mass functions
count: 00001	high: 0.9593	 avg: 0.9593	   word: commonly used Bardeen
count: 00001	high: 0.9734	 avg: 0.9734	   word: physically reasonable choice
count: 00001	high: 0.3294	 avg: 0.3294	   word: program
count: 00001	high: 0.3543	 avg: 0.3543	   word: requirement
count: 00001	high: 0.4986	 avg: 0.4986	   word: canonical quantizations
count: 00001	high: 0.5171	 avg: 0.5171	   word: constraint algebra
count: 00001	high: 0.5563	 avg: 0.5563	   word: BF formulation
count: 00001	high: 0.6352	 avg: 0.6352	   word: quantum group structures
count: 00001	high: 0.6599	 avg: 0.6599	   word: physical scalar product
count: 00001	high: 0.7219	 avg: 0.7219	   word: Turaev-Viro state sum
count: 00001	high: 0.7727	 avg: 0.7727	   word: spin foam amplitudes
count: 00001	high: 0.8145	 avg: 0.8145	   word: three-dimensional Riemannian gravity
count: 00001	high: 0.9310	 avg: 0.9310	   word: covariant spin foam
count: 00001	high: 0.3564	 avg: 0.3564	   word: mechanism
count: 00001	high: 0.3580	 avg: 0.3580	   word: shells
count: 00001	high: 0.3696	 avg: 0.3696	   word: analogue
count: 00001	high: 0.5342	 avg: 0.5342	   word: theoretical description
count: 00001	high: 0.5656	 avg: 0.5656	   word: Maxwell field
count: 00001	high: 0.5683	 avg: 0.5683	   word: Bell-Szekeres solution
count: 00001	high: 0.6075	 avg: 0.6075	   word: space-time model
count: 00001	high: 0.7783	 avg: 0.7783	   word: vacuum field equations
count: 00001	high: 0.9201	 avg: 0.9201	   word: electromagnetic shock waves
count: 00001	high: 0.9223	 avg: 0.9223	   word: gravitational shock waves
count: 00001	high: 0.9256	 avg: 0.9256	   word: impulsive gravitational waves
count: 00001	high: 0.9328	 avg: 0.9328	   word: head-on collision
count: 00001	high: 0.3685	 avg: 0.3685	   word: star
count: 00001	high: 0.5656	 avg: 0.5656	   word: pressure profile
count: 00001	high: 0.6035	 avg: 0.6035	   word: theorems
count: 00001	high: 0.6953	 avg: 0.6953	   word: internal compactness
count: 00001	high: 0.9115	 avg: 0.9115	   word: prefect fluid sphere
count: 00001	high: 0.4356	 avg: 0.4356	   word: step
count: 00001	high: 0.4383	 avg: 0.4383	   word: q-deformation
count: 00001	high: 0.4616	 avg: 0.4616	   word: simplicity
count: 00001	high: 0.6351	 avg: 0.6351	   word: larger numbers
count: 00001	high: 0.6382	 avg: 0.6382	   word: large scales
count: 00001	high: 0.6387	 avg: 0.6387	   word: similar calculation
count: 00001	high: 0.6662	 avg: 0.6662	   word: dimensional theory
count: 00001	high: 0.6674	 avg: 0.6674	   word: analytic calculations
count: 00001	high: 0.6768	 avg: 0.6768	   word: quantum gravity
count: 00001	high: 0.6791	 avg: 0.6791	   word: Tuarev-Viro amplitude
count: 00001	high: 0.6823	 avg: 0.6823	   word: infrared cutoff
count: 00001	high: 0.7162	 avg: 0.7162	   word: single tetrahedron
count: 00001	high: 0.7803	 avg: 0.7803	   word: propagator
count: 00001	high: 0.8525	 avg: 0.8525	   word: exact Newton limit
count: 00001	high: 0.8985	 avg: 0.8985	   word: spatial symmetry algebra
count: 00001	high: 0.9166	 avg: 0.9166	   word: expected repulsive effect
count: 00001	high: 0.9346	 avg: 0.9346	   word: dimensional toy model
count: 00001	high: 0.3503	 avg: 0.3503	   word: different effects
count: 00001	high: 0.3590	 avg: 0.3590	   word: single model
count: 00001	high: 0.3854	 avg: 0.3854	   word: standard models
count: 00001	high: 0.4392	 avg: 0.4392	   word: particle masses
count: 00001	high: 0.4604	 avg: 0.4604	   word: zero-point energy
count: 00001	high: 0.4773	 avg: 0.4773	   word: neutrino oscillations
count: 00001	high: 0.7087	 avg: 0.7087	   word: leptonic weak-like forces
count: 00001	high: 0.7839	 avg: 0.7839	   word: gravitational singularity formation
count: 00001	high: 0.8177	 avg: 0.8177	   word: background-induced non-linear potentials
count: 00001	high: 0.8489	 avg: 0.8489	   word: least-order torsional completion
count: 00001	high: 0.9391	 avg: 0.9391	   word: fermionic Dirac matter
count: 00001	high: 0.3327	 avg: 0.3327	   word: infinity
count: 00001	high: 0.4263	 avg: 0.4263	   word: electric field
count: 00001	high: 0.4325	 avg: 0.4325	   word: electric Universe
count: 00001	high: 0.4452	 avg: 0.4452	   word: electric charge
count: 00001	high: 0.4455	 avg: 0.4455	   word: new class
count: 00001	high: 0.4513	 avg: 0.4513	   word: Einstein-Hilbert term
count: 00001	high: 0.4567	 avg: 0.4567	   word: Maxwell term
count: 00001	high: 0.4618	 avg: 0.4618	   word: Horndeski action
count: 00001	high: 0.4623	 avg: 0.4623	   word: particular case
count: 00001	high: 0.4991	 avg: 0.4991	   word: scalar potential
count: 00001	high: 0.5710	 avg: 0.5710	   word: symmetric black holes
count: 00001	high: 0.6170	 avg: 0.6170	   word: real scalar field
count: 00001	high: 0.9652	 avg: 0.9652	   word: minimal kinetic coupling
count: 00001	high: 0.4596	 avg: 0.4596	   word: Poincar\
count: 00001	high: 0.4760	 avg: 0.4760	   word: relativity
count: 00001	high: 0.5173	 avg: 0.5173	   word: resultant
count: 00001	high: 0.7231	 avg: 0.7231	   word: gauge theory
count: 00001	high: 0.7350	 avg: 0.7350	   word: teleparallelism condition
count: 00001	high: 0.7473	 avg: 0.7473	   word: cosmic acceleration
count: 00001	high: 0.8316	 avg: 0.8316	   word: Friedmann cosmology
count: 00001	high: 0.9119	 avg: 0.9119	   word: spinning dark energy
count: 00001	high: 0.9572	 avg: 0.9572	   word: current accelerating universe
count: 00001	high: 0.9932	 avg: 0.9932	   word: cosmological constant driving
count: 00001	high: 0.3568	 avg: 0.3568	   word: frames
count: 00001	high: 0.3698	 avg: 0.3698	   word: i.e
count: 00001	high: 0.3764	 avg: 0.3764	   word: coincidence
count: 00001	high: 0.4697	 avg: 0.4697	   word: Lagrangian
count: 00001	high: 0.5903	 avg: 0.5903	   word: gravitational potential
count: 00001	high: 0.5915	 avg: 0.5915	   word: Starobinsky model
count: 00001	high: 0.5934	 avg: 0.5934	   word: early time
count: 00001	high: 0.6020	 avg: 0.6020	   word: radiation-dominated era
count: 00001	high: 0.6065	 avg: 0.6065	   word: matter-dominated era
count: 00001	high: 0.6099	 avg: 0.6099	   word: original variables
count: 00001	high: 0.6313	 avg: 0.6313	   word: Yang-Mills terms
count: 00001	high: 0.6316	 avg: 0.6316	   word: Einstein .vs
count: 00001	high: 0.6383	 avg: 0.6383	   word: Starobinsky-Yang-Mills type
count: 00001	high: 0.6440	 avg: 0.6440	   word: acceleration equation
