Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type
2,"A Einstein","Ether and the Theory of Relativity Conferência apresentada na Universidade de Leyden, em 5 de maio de 1920",2008,"Disponıvel em http://www. tu-harburg. de/rzt/rzt/it/Ether. …","","","http://scholar.google.com/scholar?cites=22804255476048155&as_sdt=5,33&sciodt=0,33&hl=en&num=20",686,"2014-11-21","CITATION"
2,"A Einstein","Sushchnost teorii otnositelnosti.[The Meaning of Relativity.]",1955,"Moscow, IL","","","http://scholar.google.com/scholar?cites=8834154994433849529&as_sdt=5,33&sciodt=0,33&hl=en&num=20",687,"2014-11-21","CITATION"
2,"A Einstein","Sitzungsberid~ te der Preussischen A kademie der Wissensehafien, 142. Translated in The Principle of Relativity",1917,"","Dover, New York","","http://scholar.google.com/scholar?cites=12166228418539564504&as_sdt=5,33&sciodt=0,33&hl=en&num=20",688,"2014-11-21","CITATION"
2,"A Einstein","Sitzungberichte der Preussischen Akademie der Wissenschaften, 1, 142–152 (1917); also in a translated version in The Principle of Relativity",1952,"","Dover","","http://scholar.google.com/scholar?cites=9844517300712752481&as_sdt=5,33&sciodt=0,33&hl=en&num=20",689,"2014-11-21","CITATION"
2,"A Einstein","Einstein's comprehensive 1907 essay on relativity, part I. English translations in Am",1907,"Jour. Phys. 45 (1977), Jahrbuch der Radioaktivitat und …","","","http://scholar.google.com/scholar?cites=15099624686303447781&as_sdt=5,33&sciodt=0,33&hl=en&num=20",690,"2014-11-21","CITATION"
2,"A Einstein","Die Feldgleichungen der Gravitation (The field equations of gravitation), Preuss. Akad. Wiss. Berlin, Sitzber. 47, 844-847 (1915). The Meaning of Relativity",1956,"","Princeton Univ. Press","","http://scholar.google.com/scholar?cites=12876985982618093615&as_sdt=5,33&sciodt=0,33&hl=en&num=20",691,"2014-11-21","CITATION"
2,"A Einstein, M Grossmann","Outline of a Generalized Theory of Relativity and a Theory of Gravitation, CPAE, Vol. 4, Doc. 13. Entwurf einer verallgemeinerten Relativistätstheorie und …",1914,"Zeitschrift für Mathematik und Physik","","","http://scholar.google.com/scholar?cites=7434907400919509155&as_sdt=5,33&sciodt=0,33&hl=en&num=20",692,"2014-11-21","CITATION"
2,"A Einstein","Sitzungsberichte der Preussichen Akad. d. Wissenschaften 1917, translated in The principle of relativity",0,"Dover","","","http://scholar.google.com/scholar?cites=10423872629418877990&as_sdt=5,33&sciodt=0,33&hl=en&num=20",693,"2014-11-21","CITATION"
2,"A Einstein","Relativity: The Special and General Theory, Crown, New Cork, 1961; ve",1917,"Sobre la teoría de la relatividad especial y …","Alianza Editorial Madrid","","http://scholar.google.com/scholar?cites=17271032217666321379&as_sdt=5,33&sciodt=0,33&hl=en&num=20",694,"2014-11-21","CITATION"
2,"A Einstein","der Physik, 17,(1905), translated by W. Perrett and GB Jeffery and reprinted in” The principle of relativity”",1952,"","Dover Publications","","http://scholar.google.com/scholar?cites=1848940063485179621&as_sdt=5,33&sciodt=0,33&hl=en&num=20",695,"2014-11-21","CITATION"
0,"…, OT Avery, A Fleming, A Einstein…","SOCIETY'S NOTES",1957,"Notes and Records …","Royal Society of London","","",696,"2014-11-21","CITATION"
0,"A Einstein","Leon Kass: Quite Substantially Right",2004,"REJUVENATION RESEARCH","","","http://scholar.google.com/scholar?q=related:6BKn7M_LbTQJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",697,"2014-11-21","CITATION"
0,"TAC Fellowship, EP Fellowship","Ryan M. O'Leary",0,"University of California, Berkeley","astro.berkeley.edu","","",698,"2014-11-21","PDF"
0,"TO Einstein-Podolsky-Rosen-Steering","Coping With Loss",2013,"","secure.griffith.edu.au","","http://scholar.google.com/scholar?q=related:vak8LQK_bxEJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",699,"2014-11-21","PDF"
0,"A Einstein","Planck units and wave-particle duality",0,"fqxi.org","","","http://scholar.google.com/scholar?q=related:aAqaimsAVCAJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",700,"2014-11-21","PDF"
0,"…, C Davisson, J Dewar, TA Edison, A Einstein…","Index of Famous Scientists",2012,"Bernoulli","World Scientific","http://www.worldscientific.com/doi/pdf/10.1142/9789814350648_bmatter","",701,"2014-11-21",""
4,"A Einstein","Ueber die spezielle und die allgemeine Relativitätstheorie (Vieweg, Braunschweig, 1920), Ch. 28",0,"English transl. RW Lawson, Relativity: The Special and …","","","http://scholar.google.com/scholar?cites=2155123396122599931&as_sdt=5,33&sciodt=0,33&hl=en&num=20",702,"2014-11-21","CITATION"
9,"A Einstein, L Simon","About Zionism",1930,"","monoskop.org","","http://scholar.google.com/scholar?cites=15696674162117376149&as_sdt=5,33&sciodt=0,33&hl=en&num=20",703,"2014-11-21","BOOK"
2,"A Einstein, HA Lorentz, H Minkowski, H Weyl","Das Relativitätsprinzip. 4 ème éd. Leipzig: Teubner, 1922",1922,"The principle of relativity","","","http://scholar.google.com/scholar?cites=5880753970595812239&as_sdt=5,33&sciodt=0,33&hl=en&num=20",704,"2014-11-21","CITATION"
2,"A Einstein","Sitzungberichte der Preussischen Akademie der Wissenschaften (1917)",1952,"The Principle of Relativity","","","http://scholar.google.com/scholar?cites=2302112724651000291&as_sdt=5,33&sciodt=0,33&hl=en&num=20",705,"2014-11-21","CITATION"
2,"A Einstein, HA Lorentz, H Minkowski, H Weyl","Das Relaztivitätsprinzip, avec des notes par Arnold Sommerfeld, Teubner, Leipzig, 1922; trad. angl. par W. Perrett and GB Jeffrey",1922,"The Principle of relativity","","","http://scholar.google.com/scholar?cites=11284360501710927731&as_sdt=5,33&sciodt=0,33&hl=en&num=20",706,"2014-11-21","CITATION"
2,"E Albert","Vier Vorlesungen über Relativitätstheorie gehalten im Mai 1921 an der Universität Princeton (Stanfford Little Lectures)(Braunschweig 1922)",1922,"The Meaning of relativity","","","http://scholar.google.com/scholar?cites=3128536397204580368&as_sdt=5,33&sciodt=0,33&hl=en&num=20",707,"2014-11-21","CITATION"
2,"A Einstein","Spielen Gravitationsfelder im Aufbau der materiellen Elementarteilchen eine wesentliche Rolle?(Do gravitational fields play an essential part in the …",1952,"… . trans, in: The principle of relativity. New York: Dover","","","http://scholar.google.com/scholar?cites=9149828032285265377&as_sdt=5,33&sciodt=0,33&hl=en&num=20",708,"2014-11-21","CITATION"
0,"C Seelig, A Einstein, ADB London…","4.14 SOME CONJECTURES ABOUT THE SCIENTISTS",2012,"The Subjectivity of …","books.google.com","http://books.google.com/books?hl=en&lr=&id=4A8z12wENl0C&oi=fnd&pg=PA189&dq=einstein+relativity&ots=2Sua6Umft2&sig=JsUCjAtBaBYluR5oOYDRSr84bUI","",709,"2014-11-21",""
2,"A Einstein","Geometrie und Erfahrung. Berlin: 1921",1921,"… .(1922) as Sidelights on Relativity. London, New York: …","","","http://scholar.google.com/scholar?cites=3378919130563452830&as_sdt=5,33&sciodt=0,33&hl=en&num=20",710,"2014-11-21","CITATION"
174,"A Einstein, L Infeld","Die Evolution der Physik: von Newton bis zur Quantentheorie",1956,"","Rowohlt","","http://scholar.google.com/scholar?cites=18372806931232783226&as_sdt=5,33&sciodt=0,33&hl=en&num=20",711,"2014-11-21","CITATION"
0,"CJ Ducasse, JW Dunne, AS Eddington, A Einstein…","246 Index",0,"…","Cambridge Univ Press","http://journals.cambridge.org/abstract_S0080443600011535","http://scholar.google.com/scholar?cluster=14611309426630533648&hl=en&num=20&as_sdt=0,33",712,"2014-11-21",""
0,"EGI Wrong, CY Do Better","Subscribe to the newsletter",0,"science20.com","","","http://scholar.google.com/scholar?q=related:vILSodDdLs4J:scholar.google.com/&hl=en&num=20&as_sdt=0,33",713,"2014-11-21","HTML"
0,"AGMOF EINSTEIN'S","By ED Nix.",1975,"Tensor","Tensor Society.","","http://scholar.google.com/scholar?q=related:HLZfeBVjn6cJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",714,"2014-11-21","CITATION"
2,"A Einstein","Ober das Relativitiitsprinzip und die aus demselben gezogenen Foigerungen', lahrbuch der Radioaktivitiit und Elektronik 4, 411-461 (1907); 5 (1908)",1908,"… considered the principle of relativity as confined to …","","","http://scholar.google.com/scholar?cites=1167768899913731305&as_sdt=5,33&sciodt=0,33&hl=en&num=20",715,"2014-11-21","CITATION"
2,"A Einstein","Uber die Spezielle und die Allgemeine Relativit atstheorie (Vieweg, Braunschweig, 1920)",0,"… translation by RW Lawson, Relativity: The Special and …","","","http://scholar.google.com/scholar?cites=2046280009726283061&as_sdt=5,33&sciodt=0,33&hl=en&num=20",716,"2014-11-21","CITATION"
0,"A Einstein","Special Relativity}",1905,"","stp.lingfil.uu.se","","http://scholar.google.com/scholar?q=related:V59eODZZrmkJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",717,"2014-11-21","PDF"
0,"AB di Einstein","Bibliografia scelta",0,"torrossa.it","","","",718,"2014-11-21","CITATION"
0,"…, K Feldtheorie, H Stephanie, RM Wald, G Relativity…","Allgemeine Relativitätstheorie PHYSIK-M1-VT-ART",0,"astro.physik.uni-due.de","","","",719,"2014-11-21","PDF"
0,"EE Maxwell","… de la relativité générale liées aux solutions des équations de type PAuto-model solutions of the Einstein equations in general relativity associated with solutions of the …",0,"cat.inist.fr","","http://cat.inist.fr/?aModele=afficheN&cpsidt=9239263","",720,"2014-11-21",""
0,"E Centenary","Centenaire d'Einstein",0,"cds.cern.ch","","","",721,"2014-11-21","CITATION"
0,"O ano miraculoso de Einstein","Notícia bibliográfica sobre Einstein na Internet",2005,"","SciELO Brasil","","http://scholar.google.com/scholar?cluster=10418591590997538945&hl=en&num=20&as_sdt=0,33",722,"2014-11-21","PDF"
0,"A EINSTEIN","L'électron et la théorie de la relativité générale",1997,"Annales de la Fondation Louis de Broglie","cat.inist.fr","","",723,"2014-11-21","CITATION"
0,"PT Dan, K Massa, P Ii-vi, T Penumbuhan, LT Zno…","TEORI RELATIVITAS UMUM DALAM GAUGE FOCK-SCHWINGER",0,"","","","",724,"2014-11-21","CITATION"
0,"A Einstein","Πως δημιούργησα τη Θεωρία της Σχετικότητας",1998,"","pandemos.panteion.gr","http://pandemos.panteion.gr/index.php?op=record&lang=el&pid=iid:1051","",725,"2014-11-21",""
0,"…, M De Sitter, M Friedmann, M De Sitter, E Einstein","Principe de l'existence de l'espace et métrique de De SitterPrinciple of space existence and De Siter metric",0,"cat.inist.fr","","http://cat.inist.fr/?aModele=afficheN&cpsidt=19265851","",726,"2014-11-21",""
0,"P und Einstein","Publications récentes concernant Poincaré (1998–1999)",0,"archive.numdam.org","","http://archive.numdam.org/article/PHSC_2000__4_1_187_0.pdf","http://scholar.google.com/scholar?cluster=11753613455927691024&hl=en&num=20&as_sdt=0,33",727,"2014-11-21",""
0,"A Einstein","Dějiny přenosu zpráv na dálku",0,"","","","http://scholar.google.com/scholar?q=related:tGPxnxQLLe0J:scholar.google.com/&hl=en&num=20&as_sdt=0,33",728,"2014-11-21","CITATION"
0,"E Einstein","Solution axisymétrique chargée en relativité généraleThe charged axisymmetric solution in general relativity",0,"cat.inist.fr","","","",729,"2014-11-21","CITATION"
0,"…, III Les équations d'Einstein","I. Géométrie différentielle, une introduction Variétés différentielles, champs vectoriels et tensoriels, dérivée de Lie, connexions affines, dérivée covariante, connexion ( …",0,"cms.unige.ch","","http://cms.unige.ch/sciences/physique/wp-content/uploads/14P003.pdf","",730,"2014-11-21",""
0,"A Einstein","Hamiltonsches Prinzip und allgemeine Relativitätstheorie, 26 Okt 1916",1916,"","cds.cern.ch","","",731,"2014-11-21","CITATION"
0,"A Einstein","Relativity [Über die spezielle und die allgemeine Relativitätstheorie. Engl.]",1921,"","","","",732,"2014-11-21","CITATION"
0,"P an Meitner, E an Pauli, H an Pauli, P an Dirac…","Die Entdeckung des Neutrons",1932,"","Springer","http://link.springer.com/chapter/10.1007/978-3-540-78801-0_3","http://scholar.google.com/scholar?q=related:-BtwiNxcD84J:scholar.google.com/&hl=en&num=20&as_sdt=0,33",733,"2014-11-21",""
0,"JB Barbour, A Einstein, A EINSTEIN","From heretical mechanics to a new theory of relativity",2007,"Boston studies in the philosophy of …","cat.inist.fr","http://cat.inist.fr/?aModele=afficheN&cpsidt=19950293","http://scholar.google.com/scholar?cluster=10234485279092878731&hl=en&num=20&as_sdt=0,33",734,"2014-11-21",""
0,"H Einstein, P Pauli, DB Schrödinger","Mécanique quantique",0,"Bell. J. S","tic.cegep-chicoutimi.qc.ca","","http://scholar.google.com/scholar?q=related:fTcBnBTFDGgJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",735,"2014-11-21","PDF"
0,"A Einstein, N York","Algunas consideraciones sobre el tiempo y la teoría especial de la relatividad",1979,"Ciencia, Pensamiento y Cultura","","","",736,"2014-11-21","CITATION"
0,"N Bohr, A Einstein","Světový nelineární prostor⌨",0,"tichanek.cz","","","http://scholar.google.com/scholar?q=related:VBea669t9iIJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",737,"2014-11-21","PDF"
0,"A Einstein","Respuesta a Kurt Gödel",2006,"Teorema: Revista internacional de filosofía","dialnet.unirioja.es","","http://scholar.google.com/scholar?q=related:-0LjH3vMeoIJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",738,"2014-11-21","PDF"
0,"A Einstein","VP News",2005,"","vigyanprasar.gov.in","","http://scholar.google.com/scholar?q=related:wW2c40dXDsoJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",739,"2014-11-21","PDF"
0,"A Einstein, B Rust, A Hitler","Science in Nazi Germany: 1933-1936",0,"Springer","","http://www.springerlink.com/index/W826X70187583247.pdf","",740,"2014-11-21",""
244,"A Einstein, EG Straus","A generalization of the relativistic theory of gravitation, II",1946,"Annals of Mathematics","JSTOR","http://www.jstor.org/stable/1969231","http://scholar.google.com/scholar?cites=6188334212392197419&as_sdt=5,33&sciodt=0,33&hl=en&num=20",741,"2014-11-21",""
0,"HWE have Reacted","Assessment of Einstein's Views and Contributions",0,"Springer","","http://www.springerlink.com/index/jmju64001g284647.pdf","http://scholar.google.com/scholar?q=related:2E_yPyMygtAJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",742,"2014-11-21",""
0,"EM SprhwevNerlaq, LI Jian—zeng, L Can-bin","is plane-symmetmlc while Fab is not fully plane-syrrrnetric. The plane—sy1-nmetric solutions of Einstein—Maxwell eqs. have been in",0,"CHINESE PHYSICS …","cpl.iphy.ac.cn","","http://scholar.google.com/scholar?q=related:SG6Z8kBqjioJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",743,"2014-11-21","PDF"
25,"A Einstein","Geometrie und Erfahrung; erweiterte Fassung des Festvortrages gehalten an der Preussischen Akademie der Wissenschaften zu Berlin am 27. Januar …",1921,"","dialnet.unirioja.es","","http://scholar.google.com/scholar?cites=16199639772184086797&as_sdt=5,33&sciodt=0,33&hl=en&num=20",744,"2014-11-21","CITATION"
212,"A Einstein","Essays in science",2011,"","books.google.com","","http://scholar.google.com/scholar?cites=12684068162672357432&as_sdt=5,33&sciodt=0,33&hl=en&num=20",745,"2014-11-21","BOOK"
17,"A Einstein","Grundgedanken und Methoden der Relativitätstheorie, in ihrer Entwicklung dargestellt",1920,"","cds.cern.ch","","http://scholar.google.com/scholar?cites=7047991580419902031&as_sdt=5,33&sciodt=0,33&hl=en&num=20",746,"2014-11-21","CITATION"
0,"Einstein, Tagore","'Endless Dawns' of Imagination",2001,"Kenyon Review","JSTOR","http://www.jstor.org/stable/4338196","http://scholar.google.com/scholar?q=related:OZL8fKfkRQ8J:scholar.google.com/&hl=en&num=20&as_sdt=0,33",747,"2014-11-21",""
0,"AR Pré-Einstein","Introduçaoa Relatividade Geral",0,"bcunha.df.ufpe.br","","","http://scholar.google.com/scholar?q=related:luapSUVb3eAJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",748,"2014-11-21","PDF"
0,"A Einstein","The Perennial Child",1993,"Creating minds: an anatomy of creativity seen through …","Basic Books","","http://scholar.google.com/scholar?cluster=8398126694063166961&hl=en&num=20&as_sdt=0,33",749,"2014-11-21","CITATION"
9,"J Mehra, A Einstein","Albert Einsteins erste wissenschaftliche Arbeit/„Mein lieber Onkel” ︁/über die Untersuchung des Ätherzustandes im magnetischen Felde",1971,"Physikalische Blätter","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1002/phbl.19710270901/abstract","http://scholar.google.com/scholar?cites=3549887424373148189&as_sdt=5,33&sciodt=0,33&hl=en&num=20",750,"2014-11-21",""
0,"A Einstein","SCIENCE AND MYSTICISM",0,"gurdjiefffourthway.org","","","http://scholar.google.com/scholar?q=related:yOxtPG7ZLxIJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",751,"2014-11-21","PDF"
8,"A Einstein, W Mayer","Les fondements de la théorie de la relativité générale. Théorie unitaire de la gravitation et de l'électricité. Sur la structure cosmologique de l'espace",1933,"","Hermann et Cie","","http://scholar.google.com/scholar?cites=5763851433092682358&as_sdt=5,33&sciodt=0,33&hl=en&num=20",752,"2014-11-21","CITATION"
0,"JB Barbour, E et le principe de Mach","French Summaries",1992,"… in the History of General Relativity …","Birkhauser","","",753,"2014-11-21","CITATION"
0,"A Einstein","1 “Distances” Determine Geometry",0,"akbar.marlboro.edu","","","http://scholar.google.com/scholar?cluster=4416817298243049937&hl=en&num=20&as_sdt=0,33",754,"2014-11-21","PDF"
0,"A Einstein","Tag Archives: DSM-V",0,"achaplainsjourney.wordpress.com","","","http://scholar.google.com/scholar?q=related:uMEkISM79Q8J:scholar.google.com/&hl=en&num=20&as_sdt=0,33",755,"2014-11-21","HTML"
0,"A Einstein",". DOES MUSIC MAKE THE BRAIN GROW LARGER?",2010,"You are what You Hear: How Music and Territory …","books.google.com","http://books.google.com/books?hl=en&lr=&id=PvNQCdjAe0YC&oi=fnd&pg=PA133&dq=einstein+relativity&ots=lK_w-ff7Od&sig=ARCN3p-hwTkD48UOVTbQUIdNU2o","http://scholar.google.com/scholar?q=related:OU2rftV2T7gJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",756,"2014-11-21",""
36,"A Einstein","The ultimate quotable Einstein",2010,"","books.google.com","","http://scholar.google.com/scholar?cites=7359693068800950432&as_sdt=5,33&sciodt=0,33&hl=en&num=20",757,"2014-11-21","BOOK"
5,"A Einstein, A Lief","The Fight Against War",1933,"","HeinOnline","","http://scholar.google.com/scholar?cites=8304401156777426776&as_sdt=5,33&sciodt=0,33&hl=en&num=20",758,"2014-11-21","BOOK"
713,"A Einstein, L Infeld, B Hoffmann","The gravitational equations and the problem of motion",1938,"Annals of Mathematics","JSTOR","http://www.jstor.org/stable/1968714","http://scholar.google.com/scholar?cites=15597084872061545949&as_sdt=5,33&sciodt=0,33&hl=en&num=20",759,"2014-11-21",""
50,"A Einstein","Albert Einstein, the Human Side: Glimpses from His Archives",2013,"","books.google.com","","http://scholar.google.com/scholar?cites=8340126710677086818&as_sdt=5,33&sciodt=0,33&hl=en&num=20",760,"2014-11-21","BOOK"
0,"ŒCA Einstein","RELATIVIDADE E VSL: sobre o erro de einstein",0,"ler.letras.up.pt","","","",761,"2014-11-21","PDF"
0,"A Einstein","Incompleteness of quantum physics",0,"knol.google.com","","","http://scholar.google.com/scholar?q=related:0VwCrPFlldcJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",762,"2014-11-21","HTML"
0,"A Einstein","2• LESS IS (SOMETIMES) MORE",2007,"Gut Feelings: The Intelligence of the Unconscious","books.google.com","http://books.google.com/books?hl=en&lr=&id=0ZKISEBHvYYC&oi=fnd&pg=PA20&dq=einstein+relativity&ots=QOezFqDzFN&sig=aoYGP-LQA4NC4pHdeaEYGp_xZiE","",763,"2014-11-21",""
0,"A EINSTEIN","Elegant Ebooks",0,"f.waseda.jp","","","http://scholar.google.com/scholar?q=related:50IxH-maU_kJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",764,"2014-11-21","PDF"
31,"H Aristotle, K Newton, B Einstein, S Plank…","Physical causality and brain theories",1980,"","Am Physiological Soc","http://ajpregu.physiology.org/content/ajpregu/238/5/R277.full.pdf","http://scholar.google.com/scholar?cites=16191195819876099180&as_sdt=5,33&sciodt=0,33&hl=en&num=20",765,"2014-11-21",""
0,"EM HELD, J LEROY","A RADIATIVE, TWISTING, TYPE II, ALIGNED",1987,"Gravitation and geometry: a volume in honour …","Humanities Pr","","http://scholar.google.com/scholar?q=related:Ubt0wyuh8fMJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",766,"2014-11-21","CITATION"
0,"A Einstein","9. Einstein's Contribution",1994,"Writings on Physics and Philosophy","Springer Verlag","","http://scholar.google.com/scholar?q=related:Erk0xPp9TyYJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",767,"2014-11-21","CITATION"
18,"A Einstein","The special and general theory",1920,"English edition","pvtridvs.net","","http://scholar.google.com/scholar?cites=9113483689331195669&as_sdt=5,33&sciodt=0,33&hl=en&num=20",768,"2014-11-21","PDF"
183,"A Einstein","Out of my later years",1956,"","books.google.com","","http://scholar.google.com/scholar?cites=1364230554729821917&as_sdt=5,33&sciodt=0,33&hl=en&num=20",769,"2014-11-21","BOOK"
0,"A Einstein","Über die spezielle und die allgemeine Relativitätstheorie (Gemeinverständlich)., Dez 1916",1916,"","cds.cern.ch","","",770,"2014-11-21","CITATION"
0,"A Einstein","Le problème du champ gravitationnel dans les travaux d'Einstein.",0,"cat.inist.fr","","","",771,"2014-11-21","CITATION"
0,"A Einstein","L'actualité constante de la théorie de gravitation d'Einstein.",0,"cat.inist.fr","","","",772,"2014-11-21","CITATION"
0,"A Einstein, I Newton","SI Vavilov et la théorie de la relativité.",0,"cat.inist.fr","","","",773,"2014-11-21","CITATION"
0,"A Einstein","Le rôle de l'analogie dans la naissance de la théorie générale de relativité.",0,"cat.inist.fr","","","",774,"2014-11-21","CITATION"
0,"A Einstein","Le caractère répétitif cyclique régulier des bonds dans l'évolution de la science correspondant à l'activité solaire.",0,"cat.inist.fr","","","",775,"2014-11-21","CITATION"
0,"E a Bologna","Einstein a Bologna",0,"torrossa.it","","","",776,"2014-11-21","CITATION"
0,"C Falk, P Schemel, D Einstein-Tensor, R Mühlhoff…","Seminar zur Allgemeinen Relativitätstheorie (Do. 15-17Uhr, Rud. 25, Raum 3.007)",0,"","","","http://scholar.google.com/scholar?q=related:em9MFJUbxDMJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",777,"2014-11-21","CITATION"
0,"A Einstein","Einstein et l'unité de l'image physique de l'univers.",0,"cat.inist.fr","","","",778,"2014-11-21","CITATION"
0,"A Einstein","A propos de la vérification expérimentale de la théorie générale de la relativité.",0,"cat.inist.fr","","","",779,"2014-11-21","CITATION"
0,"A Einstein","La théorie de la relativité d'Einstein et la dialectique.",0,"cat.inist.fr","","","http://scholar.google.com/scholar?cluster=9499490309585658766&hl=en&num=20&as_sdt=0,33",780,"2014-11-21","CITATION"
0,"A Einstein","Das Relativitätsprinzip. Eine Einführung in die Theorie, 27 Nov 1914",1914,"","cds.cern.ch","","",781,"2014-11-21","CITATION"
0,"A Einstein","La masse se transforme-t-elle en énergie?",0,"cat.inist.fr","","","",782,"2014-11-21","CITATION"
0,"A Einstein","Rôle du principe d'équivalence et apparition de la théorie générale de la relativité.",0,"cat.inist.fr","","","",783,"2014-11-21","CITATION"
0,"A Einstein","Les expériences et la théorie de la relativité.",0,"cat.inist.fr","","","",784,"2014-11-21","CITATION"
0,"A Einstein","Sources d'analyse matérialiste de la théorie de la relativité.(Elaboration par S. Ju. Semkovskij des problèmes philosophiques des recherches sur Einstein) …",0,"cat.inist.fr","","","",785,"2014-11-21","CITATION"
0,"A Einstein","L'oeuvre du grand physicien et la science contemporaine.",0,"cat.inist.fr","","","",786,"2014-11-21","CITATION"
0,"A Einstein","Einstein et le problème de fondement d'une théorie scientifique.",0,"cat.inist.fr","","","",787,"2014-11-21","CITATION"
0,"A Einstein","Quelques problèmes touchant les recherches sur Einstein",0,"cat.inist.fr","","","",788,"2014-11-21","CITATION"
0,"A Einstein","Prüfung der allgemeinen Relativitätstheorie, 9 Okt 1919",1919,"","cds.cern.ch","","",789,"2014-11-21","CITATION"
0,"A Einstein","Meine Antwort. über die anti-relativitätstheoretische GmbH Berliner Tageblatt, 27 Aug 1920",1920,"","cds.cern.ch","","",790,"2014-11-21","CITATION"
0,"A Einstein","Relatividade Especial e Geral",0,"Erres e Esses Lda","","","",791,"2014-11-21","CITATION"
0,"A Einstein","Zur allgemeinen Relativitätstheorie (Nachtrag), 11 Nov 1915",1915,"","cds.cern.ch","","",792,"2014-11-21","CITATION"
0,"A Einstein","Quelques explications concernant les déplacements"" rouges"" dans les spectres des galaxies lointaines.",0,"cat.inist.fr","","","",793,"2014-11-21","CITATION"
0,"A Einstein","Sur le problème de la formation de la personnalité créatrice d'Einstein.",0,"cat.inist.fr","","","",794,"2014-11-21","CITATION"
0,"A Einstein","Das Relativitätsprinzip. Drei Vorlesungen..., 27 Nov 1914",1914,"","cds.cern.ch","","",795,"2014-11-21","CITATION"
0,"T Newton, E Einstein, T Newton","Sur l'action du champ gravitationnelOn gravitational field action",0,"cat.inist.fr","","","",796,"2014-11-21","CITATION"
0,"A Müller, A Einstein","Die philosophischen Probleme der Einsteinschen Relativitätstheorie: Vorlesung an der Universität Bonn. 2. umgearb. und erw. Aufl. des Buches: Das Problem …",1922,"","books.google.com","","http://scholar.google.com/scholar?q=related:cuosdTylYnUJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",797,"2014-11-21","BOOK"
0,"A Einstein","Sens physique des conséquences des transformations de Lorentz.",0,"cat.inist.fr","","","",798,"2014-11-21","CITATION"
0,"A Einstein","Prinzipielles zur allgemeinen Relativitätstheorie, 6 Mär 1918",1918,"","cds.cern.ch","","",799,"2014-11-21","CITATION"
0,"A Friedmann, A Einstein","Soixante années de la théorie de l'expansion de l'univers de A. Friedmann.",0,"cat.inist.fr","","http://cat.inist.fr/?aModele=afficheN&cpsidt=12391507","",800,"2014-11-21",""
0,"A Einstein","Die formale Grundlage der allgemeinen Relativitätstheorie, 29 Okt 1914",1914,"","cds.cern.ch","","",801,"2014-11-21","CITATION"
0,"A Einstein","Einstein: fondement de la théorie de la relativité et quelques leçons gnoséologiques.",0,"cat.inist.fr","","","",802,"2014-11-21","CITATION"
0,"A Einstein","Über eine naheliegende Ergänzung des Fundamentes der allgemeinen Relativitätstheorie, 3 Mär 1921",1921,"","cds.cern.ch","","",803,"2014-11-21","CITATION"
0,"M Faraday, W Weber, A Einstein","Histoire de l'induction unipolaire Les controverses entre les théories des lignes de force fixes ou mobiles.",0,"cat.inist.fr","","http://cat.inist.fr/?aModele=afficheN&cpsidt=12128755","",804,"2014-11-21",""
0,"A Einstein","Erklärung der Perihelbewegung des Merkur aus der allgemeinen Relativitätstheorie, 18 Nov 1915",1915,"","cds.cern.ch","","",805,"2014-11-21","CITATION"
0,"A Einstein","Einstein et les critères de sélection des théories scientifiques.",0,"cat.inist.fr","","","",806,"2014-11-21","CITATION"
0,"EE Vlasov","Ondes de gravitation longues dans un univers ultra-relativiste à deux composantesGravitational long waves in an ultrarelativistic universe with two composants",0,"cat.inist.fr","","http://cat.inist.fr/?aModele=afficheN&cpsidt=9654724","",807,"2014-11-21",""
0,"A Einstein","Die Grundlage der allgemeinen Relativitätstheorie, 20 Mär 1916",1916,"","cds.cern.ch","","",808,"2014-11-21","CITATION"
0,"A Einstein","Genèse de la conception de la gravitation géométrique tensorielle (1912-1913).",0,"cat.inist.fr","","","",809,"2014-11-21","CITATION"
0,"A Einstein","Kovarianzeigenschaften der Feldgleichungen der auf dieverallgemeinerte Relativitätstheorie gegründeten Gravitationstheorie, 29 Mai 1914",1914,"","cds.cern.ch","","",810,"2014-11-21","CITATION"
