id,year,citations,versions,title
13657023586418633857,2004,301,11,Minimal cooling of neutron stars: A new paradigm
14153890685194454110,2007,281,15,Exotic modes of excitation in atomic nuclei far from stability
8081512615157677401,2011,244,10,The phase diagram of dense QCD
14805322364832967406,2012,205,9,Constraints on the symmetry energy and neutron skins from experiments and theory
15142403859966096363,2010,169,13,Constraints on neutron star radii based on chiral effective field theory interactions
9480858990493486944,2012,164,13,Measurement of the Neutron Radius of Pb 208 through Parity Violation in Electron Scattering
3927358133072715567,2011,133,13,Neutron Skin of Pb 208  Nuclear Symmetry Energy  and the Parity Radius Experiment
16947138289861772178,2014,7,3,A consistent 3D corotational beam element for nonlinear dynamic analysis of flexible structures
8648864835285847282,2013,4,2,Nonlinear analysis methods based on the unstrained element length for determining initial shaping of suspension bridges under dead loads
7562322646821579222,2012,3,4,Energy conserving and decaying algorithms for corotational finite element nonlinear dynamic responses of thin shells
5394051622738058748,2015,1,0,A deflection theory and its validation of earth-anchored suspension bridges under live loads
7907694451345764697,2008,216,4,Introduction to 3+ 1 numerical relativity
1198354963093403621,2003,202,10,Numerical relativity and compact binaries
2789986182560959312,2004,197,13,Single-domain spectral method for black hole puncture data
11839648391555496599,2005,192,14,Numerical relativity using a generalized harmonic decomposition
10904955628923566130,2001,180,18,Numerical relativity: A review
4617129738220169924,2007,176,12,Recoil velocities from equal-mass binary black-hole mergers: a systematic investigation of spin-orbit aligned configurations
2143611519052095497,2012,62,12,Causal holographic information
7038769617726723043,2008,773,12,Measuring distance and properties of the Milky Way's central supermassive black hole with stellar orbits
11946230321458120485,2010,294,8,The Galactic Center massive black hole and nuclear star cluster
11174609963926575770,2010,82,9,Testing the no-hair theorem with observations in the electromagnetic spectrum. II. Black hole images
51485884948304176,2010,72,9,Testing properties of the Galactic center black hole using stellar orbits
2173980504156068609,2011,66,6,Metric for rapidly spinning black holes suitable for strong-field tests of the no-hair theorem
5713059488078618985,2010,66,17,Improving galactic center astrometry by reducing the effects of geometric distortion
6335136263812809944,2011,65,11,Constraining the quadrupole moment of stellar-mass black hole candidates with the continuum fitting method
17065188657939489693,2010,61,9,Testing the no-hair theorem with observations in the electromagnetic spectrum. I. Properties of a Quasi-Kerr spacetime
16651118961494389095,2011,60,11,The spin of the black hole microquasar XTE J1550− 564 via the continuum-fitting and Fe-line methods
14095651238578386179,2013,592,18,Nine-year Wilkinson Microwave Anisotropy Probe (WMAP) observations: final maps and results
3018681080112335674,2008,179,14,Infrared-modified gravities and massive gravitons
6100242508363453956,2009,158,13,Galileon cosmology
452327909982265613,2008,131,9,Non-Gaussianities in new ekpyrotic cosmology
2864934115243812928,2009,119,11,Rapidly-varying speed of sound  scale invariance and non-Gaussian signatures
17287803846668418519,2008,105,14,Non-Gaussian density fluctuations from entropically generated curvature perturbations in ekpyrotic models
9782237027577767890,2008,66,13,Intuitive understanding ofnon-gaussianity in ekpyrotic and cyclic m odels
5000113573030807578,2012,61,7,The pseudo-conformal universe: scale invariance from spontaneous breaking of conformal symmetry
18040486233024464958,2009,58,10,Multifield cosmological perturbations at third order and the ekpyrotic trispectrum
1439687926028479664,2008,243,9,Quantum tunneling beyond semiclassical approximation
17928277931450599829,2009,128,11,Fermion tunneling beyond semiclassical approximation
4955504942445405848,2011,72,10,Black hole entropy and isolated horizons thermodynamics
12664659992514236741,2007,66,10,Black hole entropy quantization
16490887690738455590,2008,63,12,Black hole state counting in loop quantum gravity: A number theoretical approach
9348231956394629645,2007,58,9,Quantum geometry and microscopic black hole entropy
14627105031319288805,2009,53,11,Noncommutative Schwarzschild black hole and area law
17524809718728301699,2010,46,19,Loop quantum gravity: the first twenty five years
16544803795615174411,2005,639,9,New recursion relations for tree amplitudes of gluons
7282360974551968502,2005,567,11,Iteration of planar amplitudes in maximally supersymmetric Yang-Mills theory at three loops and beyond
3537494344057640468,2005,561,9,Generalized unitarity and one-loop amplitudes in N= 4 super-Yang–Mills
8805620350181175720,2004,555,9,MHV vertices and tree amplitudes in gauge theory
42580305820742653,2007,494,36,Hard interactions of quarks and gluons: a primer for LHC physics
11263352222303996514,2004,460,11,Black hole attractors and the topological string
9434565314765040950,2010,327,13,Dual superconformal symmetry of scattering amplitudes in N= 4 super-Yang–Mills theory
16649065256881757276,2008,303,10,New relations for gauge-theory amplitudes
3674059241366092500,2008,273,11,Two-loop six-gluon maximally helicity violating amplitude in maximally supersymmetric Yang-Mills theory
14557940564103370314,2007,161,12,Cosmic clocks  cosmic variance and cosmic averages
4071937767488198554,2007,157,12,Exact solution to the averaging problem in cosmology
11260216111490450564,2006,128,18,A 3+ 1 perspective on null hypersurfaces and isolated horizons
314691525107691674,2003,108,12,Positivity of quasilocal mass
17307497589125392866,2006,98,12,Circular orbits and spin in black-hole initial data
952565709042639408,2007,95,7,The many faces of Maxwell  Dirac and Einstein equations: a Clifford bundle approach
2152033833431888966,2010,84,8,Influence of global cosmological expansion on local dynamics and kinematics
16194557198295741855,2010,81,25,Introduction
5111537441181924167,2003,146,8,A practical relativistic model for microarcsecond astrometry in space
15128060632218748570,2005,83,13,Electromagnetic fields in curved spacetimes
5524380127524702061,2004,69,15,World function and time transfer: general post-Minkowskian expansions
4019587908902562869,2002,56,12,Time transfer and frequency shift to the order 1/c 4 in the field of an axisymmetric rotating body
5386031938873072520,2008,54,12,General post-Minkowskian expansion of time transfer functions
2386308928420208126,2003,46,8,Light propagation in the gravitational field of moving bodies by means of Lorentz transformation I. Mass monopoles moving with constant velocities
16678905063334173171,2006,45,13,Microarcsecond light bending by Jupiter
2356188542694665739,2007,43,21,Gravitational bending of light by planetary multipoles and its measurement with microarcsecond astronomical interferometers
17884283050097432522,2004,42,14,The speed of gravity in general relativity and theoretical interpretation of the Jovian deflection experiment
13479795404662921837,2003,42,13,Gravitomagnetism in the Kerr–Newman–Taub–NUT spacetime
221112954174967622,2011,188,13,Rapid cooling of the neutron star in Cassiopeia A triggered by neutron superfluidity in dense matter
13712734117662127080,2007,179,15,The magnificent seven: magnetic fields and surface temperature distributions
7938759087273660671,2007,167,12,Astrophysics: Quark matter in compact stars?
9702427774863097261,2009,111,14,A neutron star with a carbon atmosphere in the Cassiopeia A supernova remnant
16290782369141512447,2010,112,10,Direct observation of the cooling of the Cassiopeia A neutron star
1742088546738733010,2009,101,11,Neutrino emission from Cooper pairs and minimal cooling of neutron stars
15816368391362719053,2007,94,11,Magnetic field dissipation in neutron star crusts: from magnetars to isolated neutron stars
17721306274157728263,2010,47,11,Analytical solution of the geodesic equation in Kerr-(anti-) de Sitter space-times
14298339612676753600,2011,29,11,Testing gravitational physics with satellite laser ranging
1199462370704630895,2010,23,5,Gravitomagnetism and its Measurement with Laser Ranging to the LAGEOS satellites and GRACE Earth Gravity Models
1827683259068505219,2012,21,26,Testing General Relativity and gravitational physics using the LARES satellite
3018937775194005201,2009,16,12,Rotation in relativity and the propagation of light
2763841799411773093,2010,15,10,Test particle motion in the space-time of a Kerr black hole pierced by a cosmic string
10894873970686635540,2001,29,10,Shape sensitivity analysis in mixed-mode fracture mechanics
3729528502586031443,2002,29,9,Probabilistic fracture mechanics by Galerkin meshless methods–part I: rates of stress intensity factors
11799464032838411044,2005,19,6,A continuum shape sensitivity method for fracture analysis of orthotropic functionally graded materials
10525927328704353308,2004,12,12,A continuum shape sensitivity method for fracture analysis of isotropic functionally graded materials
287911519834823148,2008,10,3,Continuum shape sensitivity analysis of mixed-mode fracture using fractal finite element method
11572511382307773272,2004,10,4,An improvement of the EDI method in linear elastic fracture mechanics by means of an a posteriori error estimator in G
18318957107806057837,2009,9,2,Structural and sensitivity analysis for the primal and dual problems in the physical and material spaces
17329330002684378867,2006,8,4,Shape sensitivity analysis and the energy momentum tensor for the kinematic and static models of torsion
5989284926559870351,2008,7,4,Fractal finite element method based shape sensitivity analysis of mixed-mode fracture
17544363793783789995,1998,520,11,Measuring gravitational waves from binary black hole coalescences. I. Signal to noise for inspiral  merger  and ringdown
10511447403665604324,2000,1061,11,Adverse effects of antiretroviral therapy
4596512870362150816,2000,959,10,Hepatotoxicity associated with antiretroviral therapy in adults infected with human immunodeficiency virus and the role of hepatitis C or B virus infection
14452976963487619857,2000,929,10,Adherence to protease inhibitors  HIV-1 viral load  and development of drug resistance in an indigent population
9322549659414881049,2001,727,5,Virologic and immunologic consequences of discontinuing combination antiretroviral-drug therapy in HIV-infected patients with detectable viremia
494536809917056681,2001,649,5,Non-adherence to highly active antiretroviral therapy predicts progression to AIDS
14637454287761816417,2006,586,32,Rapid scale-up of antiretroviral therapy at primary care sites in Zambia: feasibility and early outcomes
13811179881628615479,2004,507,12,Highly active antiretroviral therapy and sexual risk behavior: a meta-analytic review
13764902030285531334,2005,495,10,Cost-effectiveness of screening for HIV in the era of highly active antiretroviral therapy
17068778758514417166,2000,488,9,A binding pocket for a small molecule inhibitor of HIV-1 entry within the transmembrane helices of CCR5
6499174404486597297,2009,358,26,A limit on the variation of the speed of light arising from quantum gravity effects
841131078612960992,2009,291,11,Gamma-ray bursts in the Swift era
13756262534069948120,2010,187,28,Fermi observations of GRB 090510: a short-hard gamma-ray burst with an additional  hard power-law component from 10 keV to GeV energies
6559366691597620145,2009,151,16,Discerning the physical origins of cosmological gamma-ray bursts based on multiple observational criteria: The cases of z= 6.7 GRB 080913  z= 8.2 GRB 090423  and …
927937070124163177,2013,100,15,A/kilonova/'associated with the short-duration [ggr]-ray burst GRB [thinsp] 130603B
8318094695417453566,2011,91,17,The afterglows of Swift-era gamma-ray bursts. II. Type I GRB versus Type II GRB optical afterglows
17573853479569245401,2009,88,17,GRB 080503: Implications of a naked short gamma-ray burst dominated by extended emission
4453286186844458687,2007,198,9,Inspiral  merger  and ringdown of unequal mass black hole binaries: A multipolar analysis
6749755687574515320,2008,176,11,High-accuracy waveforms for binary black hole inspiral  merger  and ringdown
17649480255647951632,2011,158,32,Status of the Virgo project
5415810903326132170,2009,147,22,Comparison of post-Newtonian templates for compact binary inspiral signals in gravitational-wave detectors
9938339004827780537,2006,149,15,A radio-emitting outflow in the quiescent state of A0620− 00: implications for modelling low-luminosity black hole binaries
17845323163073492259,2006,134,14,Global optical/infrared–X-ray correlations in X-ray binaries: quantifying disc and jet contributions
15109511416050945438,2008,111,10,Short-duration gamma-ray bursts with extended emission from protomagnetar spin-down
6329105889200900883,2006,104,11,Jet-dominated advective systems: radio and X-ray luminosity dependence on the accretion rate
4006879111219993221,2008,100,18,Detecting gravitational wave emission from the known accreting neutron stars
12473288312635248636,2008,100,9,Discovery of coherent millisecond X-ray pulsations in Aquila X-1
5209767905856775326,2011,87,13,Radiatively efficient accreting black holes in the hard state: the case study of H1743–322
838534055651549048,2014,2,4,Phantom of RAMSES (POR): A new Milgromian dynamics N-body code 1
8009633983872717954,2005,285,11,Nucleon-nucleon cross sections in neutron-rich matter and isospin transport in heavy-ion reactions at intermediate energies
6910521085799515670,2005,266,11,Nuclear matter symmetry energy and the neutron skin thickness of heavy nuclei
15194827909052384582,2009,225,15,Circumstantial evidence for a soft nuclear symmetry energy at suprasaturation densities
9997005778359334651,2007,215,14,Density dependence of the symmetry energy and the nuclear equation of state: A dynamical and statistical model perspective
7317890195069218968,2007,167,12,Isotopic Dependence of the Giant Monopole Resonance in the Even-A Sn 112–124 Isotopes and the Asymmetry Term in Nuclear Incompressibility
12245673211018001090,2010,166,11,Composition and thermodynamics of nuclear matter with light clusters
1208919665041729636,2010,167,13,Constraints on the symmetry energy and neutron skins from pygmy resonances in Ni 68 and Sn 132
14452661391876932460,2013,1588,16,Nine-year Wilkinson Microwave Anisotropy Probe (WMAP) observations: cosmological parameter results
11680697181019382077,2013,161,15,Observational probes of cosmic acceleration
5031884490249207876,2013,73,11,The VIMOS Public Extragalactic Redshift Survey (VIPERS)-Galaxy clustering and redshift-space distortions at z≃ 0.8 in the first data release
9476348671051235047,2012,57,8,Numerical simulations of the dark universe: State of the art and the next decade
3515448674500415561,2014,40,10,The clustering of galaxies in the SDSS-III Baryon Oscillation Spectroscopic Survey: measuring growth rate and geometry with anisotropic clustering
2623143252060810523,2013,34,11,CFHTLenS: testing the laws of gravity with tomographic weak lensing and redshift-space distortions
13172620703466752986,2013,31,14,The clustering of galaxies in the SDSS-III Baryon Oscillation Spectroscopic Survey: measuring H (z) and DA (z) at z= 0.57 with clustering wedges
4589754119281252104,2013,32,12,A combined measurement of cosmic growth and expansion from clusters of galaxies  the CMB and galaxy clustering
8906516838277921589,2013,29,6,Observational constraints on viable f (R) parametrizations with geometrical and dynamical probes
8225919731505708550,2010,28,2,A fictitious energy approach for shape optimization
3454106175196639456,2007,23,8,Variational design sensitivity analysis in the context of structural optimization and configurational mechanics
3984574186056141188,2008,20,5,On variational sensitivity analysis and configurational mechanics
6804047678624393733,2008,20,5,Remarks on variational shape sensitivity analysis based on local coordinates
17133816296653053336,1999,15,6,A hierarchical design concept for shape optimization based on the interaction of CAGD and FEM
16263205520233198745,1996,13,3,Shape optimization by homotopy methods with special application to membrane structures
15667309243091938915,2006,11,5,Shape optimization for elasto-plastic deformation under shakedown conditions
15422066066416253457,2009,11,3,Goal-oriented r-adaptivity based on variational arguments in the physical and material spaces
16639846068230832512,2001,27,8,Sensitivitätsanalyse und Optimierung bei nichtlinearem Strukturverhalten
17772267301380189987,2010,30,8,Black holes in gravity with conformal anomaly and logarithmic term in black hole entropy
12556699675250706497,2010,20,9,Thermodynamics in f (R) gravity in the Palatini formalism
15757195348869098922,2010,16,10,Static solutions with nontrivial boundaries for the Einstein-Gauss-Bonnet theory in vacuum
13144518755321589740,2013,11,7,On the static Lovelock black holes
17521947566650086082,2010,10,11,BTZ-like black holes in even dimensional Lovelock theories
16006208923371200380,2008,22,10,A 9-node co-rotational quadrilateral shell element
6174560586155993687,2007,18,5,An efficient co‐rotational formulation for curved triangular shell element
4308255824675631136,2010,12,8,Locking-free thick-thin rod/beam element based on a von Karman type nonlinear theory in rotated reference frames for large deformation analyses of space- …
6011751898716358264,2011,11,8,Local formulation for elasto-plastic corotational thin-walled beams based on higher-order curvature terms
12245026726715978951,2010,9,6,Locking-free thick-thin rod/beam element for large deformation analyses of space-frame structures  based on the Reissner variational principle and a von  …
6721628080309112346,2009,9,5,Analysis of a continuum-based beam element in the framework of explicit-FEM
16684923171730838914,2011,9,5,A comparative study of displacement and mixed-based corotational finite element formulations for elasto-plastic three-dimensional beam analysis
416804157829617959,2011,9,3,A stabilized co‐rotational curved quadrilateral composite shell element
10674840717305431924,2009,6,14,On the vein-stiffening membrane structure of a dragonfly hind wing
1060372742862598675,2012,6,7,A two-dimensional co-rotational Timoshenko beam element with XFEM formulation
1334517440864280739,2008,133,13,GMRT radio halo survey in galaxy clusters at z= 0.2–0.4-II. The eBCS clusters and analysis of the complete sample
3671783070067320489,2009,125,17,On the evolution of giant radio halos and their connection with cluster mergers
6024513646211701395,2010,124,12,On the connection between giant radio halos and cluster mergers
9860334465752843633,2007,113,10,Cosmic rays and Radio Halos in galaxy clusters: new constraints from radio observations
262365354199855620,2009,110,14,Radio halos in nearby (z $< $0.4) clusters of galaxies
8640535729817868093,2008,87,12,Shock acceleration as origin of the radio relic in A 521?
17378693640082371656,2011,85,10,Massive and refined-II. The statistical properties of turbulent motions in massive galaxy clusters with high spatial resolution
15456429613006428259,2010,159,21,The Coma cluster magnetic field from Faraday rotation measures
11196079092928547855,2010,116,11,Impact of Cluster Physics on the Sunyaev-Zel'dovich Power Spectrum
15571481883596180740,2010,99,11,Suzaku observation of A1689: anisotropic temperature and entropy distributions associated with the large-scale structure
5511347048592151549,2011,80,12,Gas Clumping in the Outskirts of ΛCDM Clusters
2843928473433272861,2011,78,11,Acceleration of primary and secondary particles in galaxy clusters by compressible MHD turbulence: from radio haloes to gamma-rays
573474942347400463,2010,74,11,Shaken and stirred: conduction and turbulence in clusters of galaxies
17039105361901793144,2010,169,10,Nuclear energy density optimization
5099376021393562773,2010,118,17,Isospin effects on the energy of vanishing flow in heavy-ion collisions
8937440815816285509,2009,119,12,Neutron skin thickness in droplet model with surface width dependence: Indications of softness of the nuclear symmetry energy
12378275547864385097,2009,114,9,Constraints on a phenomenologically parametrized neutron-star equation of state
11129048867799305839,2010,110,19,Cold quark matter
17425710921021706812,2011,79,7,Quark matter in massive compact stars
989007206604583791,2011,67,14,Nuclear physics from lattice QCD
14677612100694484592,2011,67,9,Equation of state for the magnetic-color-flavor-locked phase and its implications for compact star models
7309571215717688545,2007,63,12,Hadron-quark mixed phase in hyperon stars
16098572373208063852,2008,61,7,Hadronic interactions from lattice qcd
6741743590453789414,2012,9,8,Local cosmological effects of the order of H in the orbital motion of a binary system
6428291544383815304,2013,7,8,Post-Newtonian celestial dynamics in cosmology: Field equations
8705928315605156616,2013,4,10,A Closer Earth and the Faint Young Sun Paradox: Modification of the Laws of Gravitation or Sun/Earth Mass Losses?
4617315654115294360,2013,3,5,Equivalence principle in cosmology
9242941488717261752,2014,2,8,Two-body orbit expansion due to time-dependent relative acceleration rate of the cosmological scale factor
12220706679742061837,2014,1,3,Local gravitational physics of the Hubble expansion
15811017592108975791,2014,5,7,A flyby anomaly for Juno? Not from standard physics
17064761305398447245,2005,2193,35,Experimental and theoretical challenges in the search for the quark–gluon plasma: The STAR Collaboration's critical assessment of the evidence from RHIC collisions
9534327015690963090,2005,930,13,New forms of QCD matter discovered at RHIC
7397092812856285172,2006,600,17,Phases of QCD: Lattice thermodynamics and a field theoretical model
7656515419301502374,2003,308,12,Phase separation in asymmetrical fermion superfluids
13803494924094004372,2008,310,8,Phase diagrams in the three-flavor Nambu–Jona-Lasinio model with the Polyakov loop
14475012078491807229,2005,303,13,Asymmetric two-component fermion systems in strong coupling
17041683637821501984,2004,299,11,QCD phase diagram and the critical point
3452712592730998894,2004,286,12,Black-hole entropy from quantum geometry
18136290450356219737,2006,280,12,Asymptotic perfect fluid dynamics as a consequence of AdS/CFT correspondence
2089845108515854147,2008,152,14,Local fluid dynamical entropy from gravity
11771358246653873082,2005,146,10,Black hole evaporation: A paradigm
7697514918428327784,2006,150,9,Thermodynamics of an accelerated expanding universe
2660722463416299762,2007,128,8,Thermodynamical properties of apparent horizon in warped DGP braneworld
14369185790203138001,2012,89,13,Plasma Astrophysics  Part I: Fundamentals and Practice
5783912039310853461,1999,70,8,Relational mechanics
2968552406173800322,2013,46,7,I-Love-Q relations in neutron stars and their applications to astrophysics  gravitational waves  and fundamental physics
13665749245535634604,2011,44,15,Measuring gravitomagnetic effects by a multi-ring-laser gyroscope
16765142640639419195,2012,41,8,Eddington-inspired Born-Infeld gravity: Phenomenology of nonlinear gravity-matter coupling
4642263942828027275,2011,34,10,Finally  results from Gravity Probe B
4944937477861910677,2000,448,5,Quantum geometry of isolated horizons and black hole entropy
10466565575443709345,2005,251,7,Hawking radiation as tunneling through the quantum horizon
5947745510454713469,2000,239,13,Logarithmic corrections to black hole entropy  from the Cardy formula
4776139033626334756,2004,199,11,When conceptual worlds collide: the generalized uncertainty principle and the Bekenstein-Hawking entropy
5289829848548004658,2000,195,7,Generic isolated horizons and their applications
885910978803711670,2008,190,10,Quantum tunneling and back reaction
16137677009154653455,2002,163,10,FRIEDMANN–ROBERTSON–WALKER BRANE COSMOLOGICAL EQUATIONS FROM THE FIVE-DIMENSIONAL BULk (A) d S BLACK HOLE
18189410141508222098,2013,12,6,Modeling of coupled water transport and large deformation during dehydration of apple tissue
4561485052376131516,2013,6,6,Anisotropic dry adhesive via cap defects
10141775662756487839,2014,5,4,Recommendations for tool-handle material choice based on finite element analysis
7725870271915411154,2012,5,0,Modeling and Analysis of IC Engine Rubber Mount Using Finite Element Method and RSM
1140560959531598703,2013,4,5,Finite element analysis and experimental verification of the scrap tire rubber pad isolator
308747005810985499,2013,3,6,Hyperelastic simulation for accurate prediction of Gecko inspired dry adhesive deformed shape and stress distribution prior to detachment
13872291406973711049,2011,3,5,Bonding property of bituminous crack sealants in the presence of water
13984594374412937988,2013,3,6,Fabrication and performance analysis of a DEA cuff designed for dry-suit applications
16909888503591130300,2011,2,4,Analysis of Mechanical Behavior of Red Blood Cell Membrane with Malaria Infection
17494077344634820531,2010,43,9,Quantum black holes with charge  color and spin at the LHC
2397898336364241602,2012,41,44,Search for strong gravity signatures in same-sign dimuon final states using the ATLAS detector at the LHC
15594415852218939100,2010,36,10,Noncommutative geometry inspired black holes in higher dimensions at the LHC
16019133163395332522,2012,35,41,Search for TeV-scale gravity signatures in final states with leptons and jets with the ATLAS detector at
18125493845309649867,2010,31,8,Semianalytical estimates of scattering thresholds and gravitational radiation in ultrarelativistic black hole encounters
9701321163389799624,2013,29,15,Search for microscopic black holes in pp collisions at sqrt (s)= 8 TeV
3022710825684988208,2010,33,3,What is ontic structural realism?
3451934599128769885,2011,25,5,Popper's critical rationalism: A philosophical investigation
17820991162770652933,2011,23,10,Structural realism versus standard scientific realism: the case of phlogiston and dephlogisticated air
11336131349125107794,2011,21,2,Contemporary Aristotelian Metaphysics
3755864136457620544,2012,21,6,The transactional interpretation of quantum mechanics: the reality of possibility
230336761169925616,2014,21,4,The structure of the world: Metaphysics and representation
13629382795008743781,2011,20,9,Group structural realism
10555753767324960938,2011,14,13,Symmetries and Paraparticles as a Motivation for Structuralism
512410191623197301,2011,12,10,Structural realism: Continuity and its limits
1919066058933100170,2009,416,17,Massive gravity in three dimensions
7055617970411205293,2009,210,17,More on massive 3D gravity
12233015616922962854,2010,82,14,Massive 3D supergravity
1461432612103837871,2012,24,7,Holographic fermions in charged Lifshitz theory
12526329277821152284,2012,13,13,Phase transitions for Lifshitz black holes
15055806408825876943,2013,11,8,Lifshitz from AdS at finite temperature and top down models
1133665986786974619,2012,9,6,Two-fluid evolving Lorentzian wormholes
15135202368347030009,2014,9,8,Lifshitz spacetimes  solitons  and generalized BTZ black holes in quantum gravity at a Lifshitz point
14434018970664470193,2012,8,7,Lifshitz black holes in IIA supergravity
10743212598844111824,2012,31,8,Modified embedded atom method potential for Al  Si  Mg  Cu  and Fe alloys
8234378006231283041,2013,16,3,Computational methods for fracture in brittle and quasi-brittle solids: state-of-the-art review and future perspectives
2065777068201854702,2011,16,5,Classical micromechanics modeling of nanocomposites with carbon nanofibers and interphase
9935369517035132087,2014,15,10,A computational library for multiscale modeling of material failure
18020752238760995761,2012,11,2,Integrated Computational Materials Engineering (ICME) for metals: using multiscale modeling to invigorate engineering design with science
13193365630658319300,2012,8,4,An integrated knowledge framework to characterize and scaffold size and scale cognition (FS2C)
11902180482183612959,2011,17,4,Многоуровневые физические модели моно-и поликристаллов. Прямые модели
8827283226013887712,2012,6,9,Engineering hierarchical complex systems: an agent-based approach. the case of flexible manufacturing systems
7219852274893369731,2012,4,5,Optimization of swarm-based simulations
7869897572620379438,2014,4,5,Computational neuroscience: beyond the local circuit
2255774899709132604,2009,58,7,Design of piezoelectric actuators using a multiphase level set method of piecewise constants
8663726284181300014,2008,52,4,A new level set method for systematic design of hinge-free compliant mechanisms
10566032226932476236,2009,49,5,Level set topology optimization of fluids in Stokes flow
3571268374839821259,2008,45,4,A level set method for shape and topology optimization of large‐displacement compliant mechanisms
17550277901414332598,2013,43,4,Level-set methods for structural topology optimization: a review
8343517061132765884,2010,42,8,A structural optimization method based on the level set method using a new geometry‐based re‐initialization scheme
12175149623713645629,2010,40,6,A discrete level-set topology optimization code written in Matlab
10029897661641931166,2009,30,5,A level set method for structural shape and topology optimization using radial basis functions
12301369581624935263,2011,29,4,A level set‐based topology optimization method targeting metallic waveguide design problems
15265960427617074182,2007,72,14,How to tell a gravastar from a black hole
11075693231362695437,2008,60,10,Charged anisotropic matter with a linear equation of state
7560655443937994937,2005,35,8,Compact anisotropic spheres with prescribed energy density
625081831842642570,2007,35,8,Tikekar superdense stars in electric fields
13807772634162125539,2007,31,11,Sound speeds  cracking and the stability of self-gravitating anisotropic compact objects
5326519747907750190,2012,29,9,Expansion-free cylindrically symmetric models
10069786068129560997,2012,29,3,Evolution of Expansion-Free Self-Gravitating Fluids and Plane Symmetry
7168339407412475046,2010,25,14,Conformal anisotropic relativistic charged fluid spheres with a linear equation of state
2249010036048040767,2013,24,2,Stability of the expansion-free charged cylinder
6283584873053912090,2003,1550,6,Non-Gaussian features of primordial fluctuations in single field inflationary models
17863130062539015119,2008,645,12,Holographic superconductors
17714661593347646860,2008,444,11,Relativistic viscous hydrodynamics  conformal invariance  and holography
16423243062058370023,2008,331,18,Mesons in gauge/gravity duals
10632375602126838127,2010,321,15,Holographic duality with a view toward many-body physics
11768791744522943115,2008,303,9,Non-relativistic holography
13330797858767618398,2009,431,12,A review of 3D vessel lumen segmentation techniques: Models  features and extraction schemes
14777936896637955395,2008,191,7,An image-based modeling framework for patient-specific computational hemodynamics
12028395002632585228,2009,147,6,Patient-specific modeling of cardiovascular mechanics
8540915690247099534,2005,135,7,Variation in the carotid bifurcation geometry of young versus older adults implications for geometric risk of atherosclerosis
16344439760960977547,2010,106,10,Image-based modeling of blood flow and vessel wall dynamics: applications  methods and future directions
6787185508263961397,2009,104,9,A framework for geometric analysis of vascular structures: application to cerebral aneurysms
6339465191685531118,2007,101,7,On the relative importance of rheology for image-based CFD models of the carotid bifurcation
2813757178376487208,2005,94,8,Flow imaging and computing: large artery hemodynamics
2983698777636742252,2006,93,16,Inlet conditions for image-based CFD models of the carotid bifurcation: is it reasonable to assume fully developed flow?
171317752967661066,2009,69,14,Correlations among indicators of disturbed flow at the normal carotid bifurcation
198752313080025539,2010,262,11,Quantization of integrable systems and four dimensional gauge theories
13657657296695506607,2009,258,11,AN− 1 conformal Toda field theory correlation functions from conformal Script N= 2 SU (N) quiver gauge theories
17089323537751572242,2010,210,13,Loop and surface operators in\ mathcal {N}= 2 gauge theory and Liouville modular geometry
16879814933284220909,2011,199,9,Notes on SUSY gauge theories on three-sphere
11754332346273132106,2011,161,6,SUSY gauge theories on squashed three-spheres
7179070938058717464,2012,141,13,Scattering amplitudes and the positive Grassmannian
3598547885734961447,2010,140,9,On AGT relation in the case of U (3)
3112294969946568287,2013,133,6,Asymptotically free= 2 theories and irregular conformal blocks
13576360956950698004,2010,131,11,S-duality and 2d Topological QFT
16242513451219142610,2010,132,13,Gauge theory loop operators and Liouville theory
3674039000851433698,2008,58,11,Stationary metrics and optical Zermelo-Randers-Finsler geometry
12270068743342844770,2010,35,9,Lorentz-violating gravitoelectromagnetism
858454274756787625,2012,22,9,Mathisson's helical motions for a spinning particle: Are they unphysical?
14285634109203722803,2010,21,11,Bobbing and kicks in electromagnetism and gravity
7512614134633961409,2010,14,2,Frame-dragging  gravitomagnetism and lunar laser ranging
15673409775328937418,2009,12,11,Post-Newtonian approximation in Maxwell-like form
11627118584095492428,2012,11,4,Spacetime dynamics of spinning particles-exact gravito-electromagnetic analogies
6427347656331168690,2010,10,8,Gravitomagnetism in teleparallel gravity
1037701985566365682,2014,7,8,Gravito-electromagnetic analogies
10367416210293828402,2010,627,9,Advanced LIGO: the next generation of gravitational wave detectors
15371119345479681231,2010,558,32,Predictions for the rates of compact binary coalescences observable by ground-based gravitational-wave detectors
244782504740003909,2011,222,12,A gravitational wave observatory operating beyond the quantum shot-noise limit
11887930185311769246,2008,179,10,A quantum-enhanced prototype gravitational-wave detector
6248303884912710521,2010,175,29,The Einstein Telescope: a third-generation gravitational wave observatory
16359072908117970760,2013,168,38, Quantum-Spacetime Phenomenology
18406225789013143565,2012,146,15,A sub-40-mHz-linewidth laser based on a silicon single-crystal optical cavity
10357198410012860239,2012,138,35,Search for gravitational waves from low mass compact binary coalescence in LIGO's sixth science run and Virgo's science runs 2 and 3
5920427208656577203,2002,270,9,Conformal vacua and entropy in de Sitter space
10826241905556697407,2006,189,10,Thermodynamic route to field equations in Lanczos-Lovelock gravity
2862231322634071098,2004,168,10,A note on thermodynamics of black holes in Lovelock gravity
